,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
4734,10411,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/falling_you-touch-02-the_art_of_possession_no_escape-30-59.mp3,2,the art of possession (no escape),Falling You,Touch,http://www.magnatune.com/artists/albums/fallingyou-touch/,30,59,http://he3.magnatune.com/all/02-the%20art%20of%20possession%20(no%20escape)-Falling%20You.mp3
4739,10419,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/falling_you-touch-02-the_art_of_possession_no_escape-262-291.mp3,2,the art of possession (no escape),Falling You,Touch,http://www.magnatune.com/artists/albums/fallingyou-touch/,262,291,http://he3.magnatune.com/all/02-the%20art%20of%20possession%20(no%20escape)-Falling%20You.mp3
4743,10425,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/paul_avgerinos-sky_of_grace-02-the_calling-88-117.mp3,2,The Calling,Paul Avgerinos,Sky Of Grace,http://www.magnatune.com/artists/albums/avgerinos-skygrace/,88,117,http://he3.magnatune.com/all/02-The%20Calling-Paul%20Avgerinos.mp3
4744,10426,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/paul_avgerinos-sky_of_grace-02-the_calling-117-146.mp3,2,The Calling,Paul Avgerinos,Sky Of Grace,http://www.magnatune.com/artists/albums/avgerinos-skygrace/,117,146,http://he3.magnatune.com/all/02-The%20Calling-Paul%20Avgerinos.mp3
4751,10439,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/mountain_mirrors-mountain_mirrors-02-the_demons_eye-175-204.mp3,2,The Demon's Eye,Mountain Mirrors,Mountain Mirrors,http://www.magnatune.com/artists/albums/mountain-mountain/,175,204,http://he3.magnatune.com/all/02-The%20Demon's%20Eye-Mountain%20Mirrors.mp3
4752,10440,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/mountain_mirrors-mountain_mirrors-02-the_demons_eye-204-233.mp3,2,The Demon's Eye,Mountain Mirrors,Mountain Mirrors,http://www.magnatune.com/artists/albums/mountain-mountain/,204,233,http://he3.magnatune.com/all/02-The%20Demon's%20Eye-Mountain%20Mirrors.mp3
4753,10446,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/da_camera-a_celtic_celebration-02-the_fairy_queen_carolan_five_tunes_by_the_irish_harper-59-88.mp3,2,The Fairy Queen (Carolan Five Tunes by the Irish Harper),Da Camera,A Celtic Celebration,http://www.magnatune.com/artists/albums/dacamera-celtic/,59,88,http://he3.magnatune.com/all/02-The%20Fairy%20Queen%20(Carolan%20Five%20Tunes%20by%20the%20Irish%20Harper)-Da%20Camera.mp3
4764,10482,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/junghae_kim-the_virginalists-02-the_old_spagnoletta_giles_farnaby-0-29.mp3,2,The Old Spagnoletta (Giles Farnaby),JungHae Kim,The Virginalists,http://www.magnatune.com/artists/albums/jhkim-virginalists/,0,29,http://he3.magnatune.com/all/02-The%20Old%20Spagnoletta%20(Giles%20Farnaby)-JungHae%20Kim.mp3
4765,10483,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/junghae_kim-the_virginalists-02-the_old_spagnoletta_giles_farnaby-30-59.mp3,2,The Old Spagnoletta (Giles Farnaby),JungHae Kim,The Virginalists,http://www.magnatune.com/artists/albums/jhkim-virginalists/,30,59,http://he3.magnatune.com/all/02-The%20Old%20Spagnoletta%20(Giles%20Farnaby)-JungHae%20Kim.mp3
4766,10487,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/cheryl_ann_fulton-the_once_and_future_harp-02-the_poet-59-88.mp3,2,The Poet,Cheryl Ann Fulton,The Once and Future Harp,http://www.magnatune.com/artists/albums/fulton-once/,59,88,http://he3.magnatune.com/all/02-The%20Poet-Cheryl%20Ann%20Fulton.mp3
4767,10489,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/cheryl_ann_fulton-the_once_and_future_harp-02-the_poet-117-146.mp3,2,The Poet,Cheryl Ann Fulton,The Once and Future Harp,http://www.magnatune.com/artists/albums/fulton-once/,117,146,http://he3.magnatune.com/all/02-The%20Poet-Cheryl%20Ann%20Fulton.mp3
4768,10491,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/cheryl_ann_fulton-the_once_and_future_harp-02-the_poet-175-204.mp3,2,The Poet,Cheryl Ann Fulton,The Once and Future Harp,http://www.magnatune.com/artists/albums/fulton-once/,175,204,http://he3.magnatune.com/all/02-The%20Poet-Cheryl%20Ann%20Fulton.mp3
4783,10516,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/sibelian-the_soul_rush-02-the_return-30-59.mp3,2,The Return,Sibelian,The Soul Rush,http://www.magnatune.com/artists/albums/sibelian-soul/,30,59,http://he3.magnatune.com/all/02-The%20Return-Sibelian.mp3
4802,10559,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/c__layne-potemkin_villages-02-the_unheard_frequency-0-29.mp3,2,The unheard frequency,C. Layne,Potemkin Villages,http://www.magnatune.com/artists/albums/clayne-potemkin/,0,29,http://he3.magnatune.com/all/02-The%20unheard%20frequency-C.%20Layne.mp3
4803,10562,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/c__layne-potemkin_villages-02-the_unheard_frequency-88-117.mp3,2,The unheard frequency,C. Layne,Potemkin Villages,http://www.magnatune.com/artists/albums/clayne-potemkin/,88,117,http://he3.magnatune.com/all/02-The%20unheard%20frequency-C.%20Layne.mp3
4808,10574,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/falik-elvolution-02-the_will_of_love-0-29.mp3,2,The Will of Love,Falik,Elvolution,http://www.magnatune.com/artists/albums/falik-elvolution/,0,29,http://he3.magnatune.com/all/02-The%20Will%20of%20Love-Falik.mp3
4814,10607,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/sun_palace-into_heaven-02-there_once_was_a_time-0-29.mp3,2,There Once Was A Time,Sun Palace,Into Heaven,http://www.magnatune.com/artists/albums/sunpalace-heaven/,0,29,http://he3.magnatune.com/all/02-There%20Once%20Was%20A%20Time%20-%20Sun%20Palace.mp3
4815,10608,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/sun_palace-into_heaven-02-there_once_was_a_time-30-59.mp3,2,There Once Was A Time,Sun Palace,Into Heaven,http://www.magnatune.com/artists/albums/sunpalace-heaven/,30,59,http://he3.magnatune.com/all/02-There%20Once%20Was%20A%20Time%20-%20Sun%20Palace.mp3
4816,10609,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/sun_palace-into_heaven-02-there_once_was_a_time-59-88.mp3,2,There Once Was A Time,Sun Palace,Into Heaven,http://www.magnatune.com/artists/albums/sunpalace-heaven/,59,88,http://he3.magnatune.com/all/02-There%20Once%20Was%20A%20Time%20-%20Sun%20Palace.mp3
4819,10613,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/grayson_wray-picassos_dream-02-there_you_were-0-29.mp3,2,There You Were,Grayson Wray,Picassos Dream,http://www.magnatune.com/artists/albums/wray-picassos/,0,29,http://he3.magnatune.com/all/02-There%20You%20Were-Grayson%20Wray.mp3
4822,10617,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/grayson_wray-picassos_dream-02-there_you_were-117-146.mp3,2,There You Were,Grayson Wray,Picassos Dream,http://www.magnatune.com/artists/albums/wray-picassos/,117,146,http://he3.magnatune.com/all/02-There%20You%20Were-Grayson%20Wray.mp3
4823,10619,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/grayson_wray-picassos_dream-02-there_you_were-175-204.mp3,2,There You Were,Grayson Wray,Picassos Dream,http://www.magnatune.com/artists/albums/wray-picassos/,175,204,http://he3.magnatune.com/all/02-There%20You%20Were-Grayson%20Wray.mp3
4826,10624,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/jackalopes-jacksploitation-02-those_great_big____memories-59-88.mp3,2,Those great big... (memories),Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,59,88,http://he3.magnatune.com/all/02-Those%20great%20big...%20(memories)-Jackalopes.mp3
4827,10625,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/jackalopes-jacksploitation-02-those_great_big____memories-88-117.mp3,2,Those great big... (memories),Jackalopes,Jacksploitation,http://www.magnatune.com/artists/albums/jackalopes-jacksploit/,88,117,http://he3.magnatune.com/all/02-Those%20great%20big...%20(memories)-Jackalopes.mp3
4828,10639,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-02-toccata_iii_and_fantasia_ii_froberger-88-117.mp3,2,Toccata III and Fantasia II (Froberger),Les Filles de Sainte Colombe,German music for Viols and Harpsichord,http://www.magnatune.com/artists/albums/filles-german/,88,117,http://he3.magnatune.com/all/02-Toccata%20III%20and%20Fantasia%20II%20(Froberger)-Les%20Filles%20de%20Sainte%20Colombe.mp3
4829,10644,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-02-toccata_iii_and_fantasia_ii_froberger-233-262.mp3,2,Toccata III and Fantasia II (Froberger),Les Filles de Sainte Colombe,German music for Viols and Harpsichord,http://www.magnatune.com/artists/albums/filles-german/,233,262,http://he3.magnatune.com/all/02-Toccata%20III%20and%20Fantasia%20II%20(Froberger)-Les%20Filles%20de%20Sainte%20Colombe.mp3
4834,10652,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/paul_beier-alessandro_piccinini-02-toccata_xii_cromatica-175-204.mp3,2,Toccata XII cromatica,Paul Beier,Alessandro Piccinini,http://www.magnatune.com/artists/albums/beier-piccinini/,175,204,http://he3.magnatune.com/all/02-Toccata%20XII%20cromatica-Paul%20Beier.mp3
4835,10653,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/justin_bianco-siren-02-token-0-29.mp3,2,Token,Justin Bianco,Siren,http://www.magnatune.com/artists/albums/bianco-siren/,0,29,http://he3.magnatune.com/all/02-Token-Justin%20Bianco.mp3
4836,10654,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/justin_bianco-siren-02-token-30-59.mp3,2,Token,Justin Bianco,Siren,http://www.magnatune.com/artists/albums/bianco-siren/,30,59,http://he3.magnatune.com/all/02-Token-Justin%20Bianco.mp3
4837,10655,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/justin_bianco-siren-02-token-59-88.mp3,2,Token,Justin Bianco,Siren,http://www.magnatune.com/artists/albums/bianco-siren/,59,88,http://he3.magnatune.com/all/02-Token-Justin%20Bianco.mp3
4838,10657,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/dj_markitos-slower_emotions138_bpm_remixes-02-trance_odyssey_138_bpm_remix-0-29.mp3,2,Trance Odyssey (138 BPM Remix),DJ Markitos,Slower Emotions-138 BPM Remixes,http://www.magnatune.com/artists/albums/markitos-slower/,0,29,http://he3.magnatune.com/all/02-Trance%20Odyssey%20(138%20BPM%20Remix)-DJ%20Markitos.mp3
4839,10658,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/dj_markitos-slower_emotions138_bpm_remixes-02-trance_odyssey_138_bpm_remix-30-59.mp3,2,Trance Odyssey (138 BPM Remix),DJ Markitos,Slower Emotions-138 BPM Remixes,http://www.magnatune.com/artists/albums/markitos-slower/,30,59,http://he3.magnatune.com/all/02-Trance%20Odyssey%20(138%20BPM%20Remix)-DJ%20Markitos.mp3
4842,10663,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/dj_markitos-slower_emotions138_bpm_remixes-02-trance_odyssey_138_bpm_remix-175-204.mp3,2,Trance Odyssey (138 BPM Remix),DJ Markitos,Slower Emotions-138 BPM Remixes,http://www.magnatune.com/artists/albums/markitos-slower/,175,204,http://he3.magnatune.com/all/02-Trance%20Odyssey%20(138%20BPM%20Remix)-DJ%20Markitos.mp3
4848,10670,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/dj_markitos-slower_emotions138_bpm_remixes-02-trance_odyssey_138_bpm_remix-378-407.mp3,2,Trance Odyssey (138 BPM Remix),DJ Markitos,Slower Emotions-138 BPM Remixes,http://www.magnatune.com/artists/albums/markitos-slower/,378,407,http://he3.magnatune.com/all/02-Trance%20Odyssey%20(138%20BPM%20Remix)-DJ%20Markitos.mp3
4852,10675,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/somadrone-trancelucent-02-trancelucent-30-59.mp3,2,Trancelucent,Somadrone,Trancelucent,http://www.magnatune.com/artists/albums/solace-somadrone/,30,59,http://he3.magnatune.com/all/02-Trancelucent-Somadrone.mp3
4853,10676,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/somadrone-trancelucent-02-trancelucent-59-88.mp3,2,Trancelucent,Somadrone,Trancelucent,http://www.magnatune.com/artists/albums/solace-somadrone/,59,88,http://he3.magnatune.com/all/02-Trancelucent-Somadrone.mp3
4854,10679,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/somadrone-trancelucent-02-trancelucent-146-175.mp3,2,Trancelucent,Somadrone,Trancelucent,http://www.magnatune.com/artists/albums/solace-somadrone/,146,175,http://he3.magnatune.com/all/02-Trancelucent-Somadrone.mp3
4857,10684,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/falling_you-human-02-tribe-30-59.mp3,2,Tribe,Falling You,Human,http://www.magnatune.com/artists/albums/fallingyou-human/,30,59,http://he3.magnatune.com/all/02-Tribe-Falling%20You.mp3
4858,10685,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/falling_you-human-02-tribe-59-88.mp3,2,Tribe,Falling You,Human,http://www.magnatune.com/artists/albums/fallingyou-human/,59,88,http://he3.magnatune.com/all/02-Tribe-Falling%20You.mp3
4859,10686,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/falling_you-human-02-tribe-88-117.mp3,2,Tribe,Falling You,Human,http://www.magnatune.com/artists/albums/fallingyou-human/,88,117,http://he3.magnatune.com/all/02-Tribe-Falling%20You.mp3
4862,10694,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/falling_you-human-02-tribe-320-349.mp3,2,Tribe,Falling You,Human,http://www.magnatune.com/artists/albums/fallingyou-human/,320,349,http://he3.magnatune.com/all/02-Tribe-Falling%20You.mp3
4863,10696,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/telemann_trio_berlin-telemann_trio_berlin-02-triosonate_fur_flute_violine_und_basso__allegro_telemann-0-29.mp3,2,Triosonate fur Flute Violine und Basso - Allegro (Telemann),Telemann Trio Berlin,Telemann Trio Berlin,http://www.magnatune.com/artists/albums/telemann-telemann/,0,29,http://he3.magnatune.com/all/02-Triosonate%20fur%20Flute%20Violine%20und%20Basso%20-%20Allegro%20(Telemann)-Telemann%20Trio%20Berlin.mp3
4864,10698,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/telemann_trio_berlin-telemann_trio_berlin-02-triosonate_fur_flute_violine_und_basso__allegro_telemann-59-88.mp3,2,Triosonate fur Flute Violine und Basso - Allegro (Telemann),Telemann Trio Berlin,Telemann Trio Berlin,http://www.magnatune.com/artists/albums/telemann-telemann/,59,88,http://he3.magnatune.com/all/02-Triosonate%20fur%20Flute%20Violine%20und%20Basso%20-%20Allegro%20(Telemann)-Telemann%20Trio%20Berlin.mp3
4865,10699,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/telemann_trio_berlin-telemann_trio_berlin-02-triosonate_fur_flute_violine_und_basso__allegro_telemann-88-117.mp3,2,Triosonate fur Flute Violine und Basso - Allegro (Telemann),Telemann Trio Berlin,Telemann Trio Berlin,http://www.magnatune.com/artists/albums/telemann-telemann/,88,117,http://he3.magnatune.com/all/02-Triosonate%20fur%20Flute%20Violine%20und%20Basso%20-%20Allegro%20(Telemann)-Telemann%20Trio%20Berlin.mp3
4867,10703,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/william_brooks-bitter_circus-02-try_it_like_this-88-117.mp3,2,Try it Like This,William Brooks,Bitter Circus,http://www.magnatune.com/artists/albums/wbrooks-bitter/,88,117,http://he3.magnatune.com/all/02-Try%20it%20Like%20This-William%20Brooks.mp3
4871,10712,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/stargarden-the_art_of_analog_diversion-02-trybal-175-204.mp3,2,Trybal,Stargarden,The Art of Analog Diversion,http://www.magnatune.com/artists/albums/stargarden-art/,175,204,http://he3.magnatune.com/all/02-Trybal-Stargarden.mp3
4875,10718,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/stargarden-the_art_of_analog_diversion-02-trybal-349-378.mp3,2,Trybal,Stargarden,The Art of Analog Diversion,http://www.magnatune.com/artists/albums/stargarden-art/,349,378,http://he3.magnatune.com/all/02-Trybal-Stargarden.mp3
4934,10819,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/dac_crowell-the_sea_and_the_sky-02-umi_no_kami_ni_kansha-2756-2785.mp3,2,Umi no kami ni kansha,DAC Crowell,The sea and the sky,http://www.magnatune.com/artists/albums/dac-sea/,2756,2785,http://he3.magnatune.com/all/02-Umi%20no%20kami%20ni%20kansha-DAC%20Crowell.mp3
4944,10840,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-02-uncle_mean-59-88.mp3,2,Uncle Mean,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,59,88,http://he3.magnatune.com/all/02-Uncle%20Mean-Thursday%20Group.mp3
4945,10842,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-02-uncle_mean-117-146.mp3,2,Uncle Mean,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,117,146,http://he3.magnatune.com/all/02-Uncle%20Mean-Thursday%20Group.mp3
4949,10846,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-02-uncle_mean-233-262.mp3,2,Uncle Mean,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,233,262,http://he3.magnatune.com/all/02-Uncle%20Mean-Thursday%20Group.mp3
4950,10848,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-02-uncle_mean-291-320.mp3,2,Uncle Mean,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,291,320,http://he3.magnatune.com/all/02-Uncle%20Mean-Thursday%20Group.mp3
4953,10852,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/shane_jackman-equilibrium-02-uncommon_eloquence-59-88.mp3,2,Uncommon eloquence,Shane Jackman,Equilibrium,http://www.magnatune.com/artists/albums/jackman-equilibrium/,59,88,http://he3.magnatune.com/all/02-Uncommon%20eloquence-Shane%20Jackman.mp3
4955,10855,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/shane_jackman-equilibrium-02-uncommon_eloquence-146-175.mp3,2,Uncommon eloquence,Shane Jackman,Equilibrium,http://www.magnatune.com/artists/albums/jackman-equilibrium/,146,175,http://he3.magnatune.com/all/02-Uncommon%20eloquence-Shane%20Jackman.mp3
4964,10876,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/antiguru-fall_submissions-02-undersea_steamship-204-233.mp3,2,Undersea Steamship,AntiGuru,Fall Submissions,http://www.magnatune.com/artists/albums/antiguru-fall/,204,233,http://he3.magnatune.com/all/02-Undersea%20Steamship-AntiGuru.mp3
4967,10881,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/antiguru-fall_submissions-02-undersea_steamship-349-378.mp3,2,Undersea Steamship,AntiGuru,Fall Submissions,http://www.magnatune.com/artists/albums/antiguru-fall/,349,378,http://he3.magnatune.com/all/02-Undersea%20Steamship-AntiGuru.mp3
4968,10885,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/self_delusion-happiness_hurts_me-02-unemotional-0-29.mp3,2,Unemotional,Self Delusion,Happiness Hurts Me,http://www.magnatune.com/artists/albums/selfdelusion-happiness/,0,29,http://he3.magnatune.com/all/02-Unemotional-Self%20Delusion.mp3
4970,10887,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/self_delusion-happiness_hurts_me-02-unemotional-59-88.mp3,2,Unemotional,Self Delusion,Happiness Hurts Me,http://www.magnatune.com/artists/albums/selfdelusion-happiness/,59,88,http://he3.magnatune.com/all/02-Unemotional-Self%20Delusion.mp3
4972,10893,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/self_delusion-happiness_hurts_me-02-unemotional-233-262.mp3,2,Unemotional,Self Delusion,Happiness Hurts Me,http://www.magnatune.com/artists/albums/selfdelusion-happiness/,233,262,http://he3.magnatune.com/all/02-Unemotional-Self%20Delusion.mp3
4975,10898,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/paul_beier-simone_molinaro-02-ung_gaij_bergier__canzone_francese_a_quattro_di_thomas_crequillon-88-117.mp3,2,Ung gaij bergier - Canzone Francese a quattro di Thomas Crequillon,Paul Beier,Simone Molinaro,http://www.magnatune.com/artists/albums/beier-molinaro/,88,117,http://he3.magnatune.com/all/02-Ung%20gaij%20bergier%20-%20Canzone%20Francese%20a%20quattro%20di%20Thomas%20Crequillon-Paul%20Beier.mp3
4977,10900,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/paul_beier-simone_molinaro-02-ung_gaij_bergier__canzone_francese_a_quattro_di_thomas_crequillon-146-175.mp3,2,Ung gaij bergier - Canzone Francese a quattro di Thomas Crequillon,Paul Beier,Simone Molinaro,http://www.magnatune.com/artists/albums/beier-molinaro/,146,175,http://he3.magnatune.com/all/02-Ung%20gaij%20bergier%20-%20Canzone%20Francese%20a%20quattro%20di%20Thomas%20Crequillon-Paul%20Beier.mp3
4978,10901,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/paul_beier-simone_molinaro-02-ung_gaij_bergier__canzone_francese_a_quattro_di_thomas_crequillon-175-204.mp3,2,Ung gaij bergier - Canzone Francese a quattro di Thomas Crequillon,Paul Beier,Simone Molinaro,http://www.magnatune.com/artists/albums/beier-molinaro/,175,204,http://he3.magnatune.com/all/02-Ung%20gaij%20bergier%20-%20Canzone%20Francese%20a%20quattro%20di%20Thomas%20Crequillon-Paul%20Beier.mp3
4979,10903,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/paul_beier-simone_molinaro-02-ung_gaij_bergier__canzone_francese_a_quattro_di_thomas_crequillon-233-262.mp3,2,Ung gaij bergier - Canzone Francese a quattro di Thomas Crequillon,Paul Beier,Simone Molinaro,http://www.magnatune.com/artists/albums/beier-molinaro/,233,262,http://he3.magnatune.com/all/02-Ung%20gaij%20bergier%20-%20Canzone%20Francese%20a%20quattro%20di%20Thomas%20Crequillon-Paul%20Beier.mp3
4981,10905,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/version-versions-02-universal_humans-30-59.mp3,2,Universal humans,Version,Versions,http://www.magnatune.com/artists/albums/version-versions/,30,59,http://he3.magnatune.com/all/02-Universal%20humans-Version.mp3
4994,10930,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/janine_johnson-bach_goldberg_variations-02-variatio_1_a_1_clav-59-88.mp3,2,Variatio 1 a 1 Clav,Janine Johnson,Bach Goldberg Variations,http://www.magnatune.com/artists/albums/jjohnson-goldberg/,59,88,http://he3.magnatune.com/all/02-Variatio%201%20a%201%20Clav-Janine%20Johnson.mp3
4995,10931,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/janine_johnson-bach_goldberg_variations-02-variatio_1_a_1_clav-88-117.mp3,2,Variatio 1 a 1 Clav,Janine Johnson,Bach Goldberg Variations,http://www.magnatune.com/artists/albums/jjohnson-goldberg/,88,117,http://he3.magnatune.com/all/02-Variatio%201%20a%201%20Clav-Janine%20Johnson.mp3
4999,10975,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/asteria-le_souvenir_de_vous_me_tue-02-vive_ma_dame_robert_morton-30-59.mp3,2,Vive Ma Dame (Robert Morton),Asteria,Le Souvenir de Vous me Tue,http://www.magnatune.com/artists/albums/asteria-souvenir/,30,59,http://he3.magnatune.com/all/02-Vive%20Ma%20Dame%20(Robert%20Morton)-Asteria.mp3
5004,10983,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/asteria-le_souvenir_de_vous_me_tue-02-vive_ma_dame_robert_morton-262-291.mp3,2,Vive Ma Dame (Robert Morton),Asteria,Le Souvenir de Vous me Tue,http://www.magnatune.com/artists/albums/asteria-souvenir/,262,291,http://he3.magnatune.com/all/02-Vive%20Ma%20Dame%20(Robert%20Morton)-Asteria.mp3
5006,10988,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/rapoon-what_do_you_suppose-02-waddi_jah-117-146.mp3,2,Waddi Jah,Rapoon,What do you suppose,http://www.magnatune.com/artists/albums/rapoon-suppose/,117,146,http://he3.magnatune.com/all/02-Waddi%20Jah-Rapoon.mp3
5012,10995,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/rapoon-what_do_you_suppose-02-waddi_jah-320-349.mp3,2,Waddi Jah,Rapoon,What do you suppose,http://www.magnatune.com/artists/albums/rapoon-suppose/,320,349,http://he3.magnatune.com/all/02-Waddi%20Jah-Rapoon.mp3
5014,10997,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/rapoon-what_do_you_suppose-02-waddi_jah-378-407.mp3,2,Waddi Jah,Rapoon,What do you suppose,http://www.magnatune.com/artists/albums/rapoon-suppose/,378,407,http://he3.magnatune.com/all/02-Waddi%20Jah-Rapoon.mp3
5015,10999,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/jacob_heringman-black_cow-02-waissel_polish_dance-30-59.mp3,2,Waissel_ polish dance,Jacob Heringman,Black Cow,http://www.magnatune.com/artists/albums/heringman-blackcow/,30,59,http://he3.magnatune.com/all/02-Waissel_%20polish%20dance-Jacob%20Heringman.mp3
5016,11000,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/jacob_heringman-black_cow-02-waissel_polish_dance-59-88.mp3,2,Waissel_ polish dance,Jacob Heringman,Black Cow,http://www.magnatune.com/artists/albums/heringman-blackcow/,59,88,http://he3.magnatune.com/all/02-Waissel_%20polish%20dance-Jacob%20Heringman.mp3
5017,11002,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/nova_express-gimme_some-02-walk_away-0-29.mp3,2,Walk Away,Nova Express,Gimme Some,http://www.magnatune.com/artists/albums/novaexpress-gimme/,0,29,http://he3.magnatune.com/all/02-Walk%20Away-Nova%20Express.mp3
5018,11004,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/nova_express-gimme_some-02-walk_away-59-88.mp3,2,Walk Away,Nova Express,Gimme Some,http://www.magnatune.com/artists/albums/novaexpress-gimme/,59,88,http://he3.magnatune.com/all/02-Walk%20Away-Nova%20Express.mp3
5019,11005,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/nova_express-gimme_some-02-walk_away-88-117.mp3,2,Walk Away,Nova Express,Gimme Some,http://www.magnatune.com/artists/albums/novaexpress-gimme/,88,117,http://he3.magnatune.com/all/02-Walk%20Away-Nova%20Express.mp3
5020,11007,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/nova_express-gimme_some-02-walk_away-146-175.mp3,2,Walk Away,Nova Express,Gimme Some,http://www.magnatune.com/artists/albums/novaexpress-gimme/,146,175,http://he3.magnatune.com/all/02-Walk%20Away-Nova%20Express.mp3
5021,11008,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/nova_express-gimme_some-02-walk_away-175-204.mp3,2,Walk Away,Nova Express,Gimme Some,http://www.magnatune.com/artists/albums/novaexpress-gimme/,175,204,http://he3.magnatune.com/all/02-Walk%20Away-Nova%20Express.mp3
