,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
5840,12806,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-03-eroica_3rd_and_4th-755-784.mp3,3,Eroica 3rd and 4th,Philharmonia Baroque,Beethoven Symphonies No 3 Eroica and No 8,http://www.magnatune.com/artists/albums/pb-eroica/,755,784,http://he3.magnatune.com/all/03-Eroica%203rd%20and%204th-Philharmonia%20Baroque.mp3
5855,12842,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/richard_savino-mertz__bardic_sounds-03-evening_song-117-146.mp3,3,Evening Song,Richard Savino,Mertz - Bardic Sounds,http://www.magnatune.com/artists/albums/savino-mertz/,117,146,http://he3.magnatune.com/all/03-Evening%20Song-Richard%20Savino.mp3
5882,12898,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/rapoon-fallen_gods-03-fallen_gods-233-262.mp3,3,Fallen Gods,Rapoon,Fallen Gods,http://www.magnatune.com/artists/albums/rapoon-fallen/,233,262,http://he3.magnatune.com/all/03-Fallen%20Gods-Rapoon.mp3
5889,12906,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/rapoon-fallen_gods-03-fallen_gods-465-494.mp3,3,Fallen Gods,Rapoon,Fallen Gods,http://www.magnatune.com/artists/albums/rapoon-fallen/,465,494,http://he3.magnatune.com/all/03-Fallen%20Gods-Rapoon.mp3
5954,13057,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/the_bots-now_is_the_time-03-freak-117-146.mp3,3,Freak,The Bots,Now is The Time,http://www.magnatune.com/artists/albums/bots-now/,117,146,http://he3.magnatune.com/all/03-Freak-The%20Bots.mp3
5968,13080,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/janine_johnson-german_keyboard_masters-03-fuga_in_g_buxtehude-59-88.mp3,3,Fuga in G (Buxtehude),Janine Johnson,German Keyboard Masters,http://www.magnatune.com/artists/albums/jjohnson-german/,59,88,http://he3.magnatune.com/all/03-Fuga%20in%20G%20(Buxtehude)-Janine%20Johnson.mp3
6008,13160,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/stargarden-step_off-03-grace_in_space-465-494.mp3,3,Grace in Space,Stargarden,Step Off,http://www.magnatune.com/artists/albums/stargarden-stepoff/,465,494,http://he3.magnatune.com/all/03-Grace%20in%20Space-Stargarden.mp3
6012,13165,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/stargarden-step_off-03-grace_in_space-610-639.mp3,3,Grace in Space,Stargarden,Step Off,http://www.magnatune.com/artists/albums/stargarden-stepoff/,610,639,http://he3.magnatune.com/all/03-Grace%20in%20Space-Stargarden.mp3
6046,13223,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/liquid_zen-oscilloscope-03-heaven_in_your_heart-59-88.mp3,3,Heaven In Your Heart,Liquid Zen,Oscilloscope,http://www.magnatune.com/artists/albums/liquid-oscillo/,59,88,http://he3.magnatune.com/all/03-Heaven%20In%20Your%20Heart-Liquid%20Zen.mp3
6047,13225,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/liquid_zen-oscilloscope-03-heaven_in_your_heart-117-146.mp3,3,Heaven In Your Heart,Liquid Zen,Oscilloscope,http://www.magnatune.com/artists/albums/liquid-oscillo/,117,146,http://he3.magnatune.com/all/03-Heaven%20In%20Your%20Heart-Liquid%20Zen.mp3
6062,13248,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/aba_structure-epic-03-houseboats-0-29.mp3,3,Houseboats,ABA STRUCTURE,EPIC,http://www.magnatune.com/artists/albums/kenji-epic/,0,29,http://he3.magnatune.com/all/03-Houseboats-ABA%20STRUCTURE.mp3
6063,13249,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/aba_structure-epic-03-houseboats-30-59.mp3,3,Houseboats,ABA STRUCTURE,EPIC,http://www.magnatune.com/artists/albums/kenji-epic/,30,59,http://he3.magnatune.com/all/03-Houseboats-ABA%20STRUCTURE.mp3
6068,13255,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/aba_structure-epic-03-houseboats-204-233.mp3,3,Houseboats,ABA STRUCTURE,EPIC,http://www.magnatune.com/artists/albums/kenji-epic/,204,233,http://he3.magnatune.com/all/03-Houseboats-ABA%20STRUCTURE.mp3
6077,13266,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/aba_structure-epic-03-houseboats-523-552.mp3,3,Houseboats,ABA STRUCTURE,EPIC,http://www.magnatune.com/artists/albums/kenji-epic/,523,552,http://he3.magnatune.com/all/03-Houseboats-ABA%20STRUCTURE.mp3
6092,13300,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/artemis-orbits-03-hypno_hypnosphere_mix__sensor_ii-0-29.mp3,3,Hypno (Hypnosphere Mix) - Sensor II,Artemis,Orbits,http://www.magnatune.com/artists/albums/artemis-orbits/,0,29,http://he3.magnatune.com/all/03-Hypno%20(Hypnosphere%20Mix)%20-%20Sensor%20II-Artemis.mp3
6115,13339,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/trip_wamsley-its_better_this_way-03-if_this_were_a_movie-233-262.mp3,3,If This Were A Movie,Trip Wamsley,Its Better This Way,http://www.magnatune.com/artists/albums/wamsley-itsbetter/,233,262,http://he3.magnatune.com/all/03-If%20This%20Were%20A%20Movie-Trip%20Wamsley.mp3
6168,13431,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/human_response-delirious-03-intimate-59-88.mp3,3,Intimate,Human Response,Delirious,http://www.magnatune.com/artists/albums/humanresponse-delirious/,59,88,http://he3.magnatune.com/all/03-Intimate-Human%20Response.mp3
6173,13443,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/glen_bledsoe-up_and_down-03-invention_no__1-88-117.mp3,3,Invention No. 1,Glen Bledsoe,Up and Down,http://www.magnatune.com/artists/albums/bledsoe-updown/,88,117,http://he3.magnatune.com/all/03-Invention%20No.%201-Glen%20Bledsoe.mp3
6214,13556,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/paul_berget-sl_weiss_on_11_strings-03-linfidele_suite_sarabande-30-59.mp3,3,L'Infidele Suite (sarabande),Paul Berget,SL Weiss on 11 Strings,http://www.magnatune.com/artists/albums/berget-weiss11/,30,59,http://he3.magnatune.com/all/03-L'Infidele%20Suite%20(sarabande)-Paul%20Berget.mp3
6216,13563,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/paul_berget-sl_weiss_on_11_strings-03-linfidele_suite_sarabande-233-262.mp3,3,L'Infidele Suite (sarabande),Paul Berget,SL Weiss on 11 Strings,http://www.magnatune.com/artists/albums/berget-weiss11/,233,262,http://he3.magnatune.com/all/03-L'Infidele%20Suite%20(sarabande)-Paul%20Berget.mp3
6222,13573,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/junghae_kim-the_virginalists-03-lachrymae_pavan_john_dowland_set_by_william_randall-117-146.mp3,3,Lachrymae Pavan (John Dowland set by William Randall),JungHae Kim,The Virginalists,http://www.magnatune.com/artists/albums/jhkim-virginalists/,117,146,http://he3.magnatune.com/all/03-Lachrymae%20Pavan%20(John%20Dowland%20set%20by%20William%20Randall)-JungHae%20Kim.mp3
6238,13614,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/magnatune_com-magnatune_at_the_cc_salon-03-less_of_you_c_layne-146-175.mp3,3,Less of You (C Layne),Magnatune.com,Magnatune At The CC Salon,http://www.magnatune.com/artists/albums/magnacomp-cc/,146,175,http://he3.magnatune.com/all/03-Less%20of%20You%20(C%20Layne)-Magnatune.com.mp3
6252,13637,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/hans_christian-phantoms-03-lindenflowers_and_carnations-30-59.mp3,3,Lindenflowers and Carnations,Hans Christian,Phantoms,http://www.magnatune.com/artists/albums/hanschristian-phantoms/,30,59,http://he3.magnatune.com/all/03-Lindenflowers%20and%20Carnations-Hans%20Christian.mp3
6279,13687,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/jeff_wahl-meditative_guitar-03-longing-30-59.mp3,3,Longing,Jeff Wahl,Meditative Guitar,http://www.magnatune.com/artists/albums/wahl-meditative/,30,59,http://he3.magnatune.com/all/03-Longing-Jeff%20Wahl.mp3
6281,13691,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/jeff_wahl-meditative_guitar-03-longing-146-175.mp3,3,Longing,Jeff Wahl,Meditative Guitar,http://www.magnatune.com/artists/albums/wahl-meditative/,146,175,http://he3.magnatune.com/all/03-Longing-Jeff%20Wahl.mp3
6285,13699,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/rob_costlow-sophomore_jinx-03-lost_or_found-146-175.mp3,3,Lost Or Found,Rob Costlow,Sophomore Jinx,http://www.magnatune.com/artists/albums/costlow-sophomore/,146,175,http://he3.magnatune.com/all/03-Lost%20Or%20Found%20-%20Rob%20Costlow.mp3
6295,13717,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/claire_fitch-ambiencellist-03-lunarsheen-0-29.mp3,3,Lunarsheen,Claire Fitch,Ambiencellist,http://www.magnatune.com/artists/albums/fitch-amb/,0,29,http://he3.magnatune.com/all/03-Lunarsheen-Claire%20Fitch.mp3
6317,13752,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-320-349.mp3,3,March Thirty-One (Falling You),Magnatune,Relaxation Spa,http://www.magnatune.com/artists/albums/magnacomp-spa/,320,349,http://he3.magnatune.com/all/03-March%20Thirty-One%20(Falling%20You)-Magnatune.mp3
6330,13787,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/professor_armchair-too_much_mustard-03-meow-59-88.mp3,3,Me-ow,Professor Armchair,Too Much Mustard,http://www.magnatune.com/artists/albums/armchair-octopants/,59,88,http://he3.magnatune.com/all/03-Me-ow-Professor%20Armchair.mp3
6333,13791,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/professor_armchair-too_much_mustard-03-meow-175-204.mp3,3,Me-ow,Professor Armchair,Too Much Mustard,http://www.magnatune.com/artists/albums/armchair-octopants/,175,204,http://he3.magnatune.com/all/03-Me-ow-Professor%20Armchair.mp3
6337,13796,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/satori-sounds_for_meditation-03-meditation_3-88-117.mp3,3,Meditation 3,Satori,Sounds for Meditation,http://www.magnatune.com/artists/albums/satori-meditation/,88,117,http://he3.magnatune.com/all/03-Meditation%203-Satori.mp3
6344,13803,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/satori-sounds_for_meditation-03-meditation_3-291-320.mp3,3,Meditation 3,Satori,Sounds for Meditation,http://www.magnatune.com/artists/albums/satori-meditation/,291,320,http://he3.magnatune.com/all/03-Meditation%203-Satori.mp3
6352,13821,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-03-mendota-30-59.mp3,3,Mendota,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,30,59,http://he3.magnatune.com/all/03-Mendota-DAC%20Crowell.mp3
6357,13829,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-03-mendota-262-291.mp3,3,Mendota,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,262,291,http://he3.magnatune.com/all/03-Mendota-DAC%20Crowell.mp3
6358,13830,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-03-mendota-291-320.mp3,3,Mendota,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,291,320,http://he3.magnatune.com/all/03-Mendota-DAC%20Crowell.mp3
6359,13832,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-03-mendota-349-378.mp3,3,Mendota,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,349,378,http://he3.magnatune.com/all/03-Mendota-DAC%20Crowell.mp3
6362,13835,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-03-mendota-436-465.mp3,3,Mendota,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,436,465,http://he3.magnatune.com/all/03-Mendota-DAC%20Crowell.mp3
6367,13845,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-03-mendota-726-755.mp3,3,Mendota,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,726,755,http://he3.magnatune.com/all/03-Mendota-DAC%20Crowell.mp3
6369,13847,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-03-mendota-784-813.mp3,3,Mendota,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,784,813,http://he3.magnatune.com/all/03-Mendota-DAC%20Crowell.mp3
6380,13860,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-03-mendota-1161-1190.mp3,3,Mendota,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,1161,1190,http://he3.magnatune.com/all/03-Mendota-DAC%20Crowell.mp3
6394,13889,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/magnatune_compilation-world_fusion-03-michael_masley_kubricks_tube-146-175.mp3,3,Michael Masley_ Kubrick's Tube,Magnatune Compilation,World Fusion,http://www.magnatune.com/artists/albums/magnacomp-world/,146,175,http://he3.magnatune.com/all/03-Michael%20Masley_%20Kubrick's%20Tube-Magnatune%20Compilation.mp3
6420,13951,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/jamie_janover_and_michael_masley-all_strings_considered-03-mnemonic_harmonics-320-349.mp3,3,Mnemonic Harmonics,Jamie Janover and Michael Masley,All Strings Considered,http://www.magnatune.com/artists/albums/masley-allstrings/,320,349,http://he3.magnatune.com/all/03-Mnemonic%20Harmonics-Jamie%20Janover%20and%20Michael%20Masley.mp3
6438,13989,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/stargarden-ambient_excursions-03-mt_fuji-233-262.mp3,3,Mt Fuji,Stargarden,Ambient Excursions,http://www.magnatune.com/artists/albums/stargarden-excursions/,233,262,http://he3.magnatune.com/all/03-Mt%20Fuji%20-%20Stargarden.mp3
6439,13990,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/stargarden-ambient_excursions-03-mt_fuji-262-291.mp3,3,Mt Fuji,Stargarden,Ambient Excursions,http://www.magnatune.com/artists/albums/stargarden-excursions/,262,291,http://he3.magnatune.com/all/03-Mt%20Fuji%20-%20Stargarden.mp3
6449,14037,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/shane_jackman-sanctuary-03-my_place_in_you-0-29.mp3,3,My Place In You,Shane Jackman,Sanctuary,http://www.magnatune.com/artists/albums/jackman-sanctuary/,0,29,http://he3.magnatune.com/all/03-My%20Place%20In%20You%20-%20Shane%20Jackman.mp3
6461,14055,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/indidginus-sine_language-03-myriad-262-291.mp3,3,Myriad,Indidginus,Sine Language,http://www.magnatune.com/artists/albums/indidginus-sine/,262,291,http://he3.magnatune.com/all/03-Myriad-Indidginus.mp3
6464,14071,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/falik-elvolution-03-new_falik_city-30-59.mp3,3,New Falik City,Falik,Elvolution,http://www.magnatune.com/artists/albums/falik-elvolution/,30,59,http://he3.magnatune.com/all/03-New%20Falik%20City-Falik.mp3
6468,14079,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/falik-elvolution-03-new_falik_city-262-291.mp3,3,New Falik City,Falik,Elvolution,http://www.magnatune.com/artists/albums/falik-elvolution/,262,291,http://he3.magnatune.com/all/03-New%20Falik%20City-Falik.mp3
6475,14091,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/paul_avgerinos-balancing_spheres-03-night_illusions__one_path_revealed-233-262.mp3,3,Night Illusions - One Path Revealed,Paul Avgerinos,Balancing Spheres,http://www.magnatune.com/artists/albums/avgerinos-balancing/,233,262,http://he3.magnatune.com/all/03-Night%20Illusions%20-%20One%20Path%20Revealed-Paul%20Avgerinos.mp3
6496,14131,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/janine_johnson-chopin_recital-03-nocturne_op_72_no_1_posthumous_in_e_minor-30-59.mp3,3,Nocturne Op.72 no.1 (posthumous) in e minor,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,30,59,http://he3.magnatune.com/all/03-Nocturne%20Op.72%20no.1%20(posthumous)%20in%20e%20minor-Janine%20Johnson.mp3
6497,14133,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/janine_johnson-chopin_recital-03-nocturne_op_72_no_1_posthumous_in_e_minor-88-117.mp3,3,Nocturne Op.72 no.1 (posthumous) in e minor,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,88,117,http://he3.magnatune.com/all/03-Nocturne%20Op.72%20no.1%20(posthumous)%20in%20e%20minor-Janine%20Johnson.mp3
6505,14147,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/jade_leary-the_lost_art_of_human_kindness-03-northward-0-29.mp3,3,Northward,Jade Leary,The Lost Art of Human Kindness,http://www.magnatune.com/artists/albums/jade-art/,0,29,http://he3.magnatune.com/all/03-Northward-Jade%20Leary.mp3
6509,14153,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/jade_leary-the_lost_art_of_human_kindness-03-northward-175-204.mp3,3,Northward,Jade Leary,The Lost Art of Human Kindness,http://www.magnatune.com/artists/albums/jade-art/,175,204,http://he3.magnatune.com/all/03-Northward-Jade%20Leary.mp3
6525,14190,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/tim_rayborn-chordae-03-o_suavis-59-88.mp3,3,O suavis,Tim Rayborn,Chordae,http://www.magnatune.com/artists/albums/rayborn-chordae/,59,88,http://he3.magnatune.com/all/03-O%20suavis-Tim%20Rayborn.mp3
6532,14206,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/tim_rayborn-chordae-03-o_suavis-523-552.mp3,3,O suavis,Tim Rayborn,Chordae,http://www.magnatune.com/artists/albums/rayborn-chordae/,523,552,http://he3.magnatune.com/all/03-O%20suavis-Tim%20Rayborn.mp3
6544,14231,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/american_baroque-mozart_4_quartets_for_strings_and_winds-03-oboe_quartet_in_f_k370__rondeau-0-29.mp3,3,Oboe Quartet in F (K370) - Rondeau,American Baroque,Mozart 4 Quartets for Strings and Winds,http://www.magnatune.com/artists/albums/abaroque-mozart/,0,29,http://he3.magnatune.com/all/03-Oboe%20Quartet%20in%20F%20(K370)%20-%20Rondeau-American%20Baroque.mp3
6553,14241,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/heavy_mellow-acoustic_abstracts-03-oh_my_god-59-88.mp3,3,Oh My God,Heavy Mellow,Acoustic Abstracts,http://www.magnatune.com/artists/albums/heavymellow-acoustic/,59,88,http://he3.magnatune.com/all/03-Oh%20My%20God-Heavy%20Mellow.mp3
6586,14307,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/etherfysh-box_of_fysh-03-orange-407-436.mp3,3,Orange,Etherfysh,Box of Fysh,http://www.magnatune.com/artists/albums/etherfysh-box/,407,436,http://he3.magnatune.com/all/03-Orange-Etherfysh.mp3
6595,14329,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/glen_bledsoe-octopants-03-ppop-88-117.mp3,3,P-pop,Glen Bledsoe,Octopants,http://www.magnatune.com/artists/albums/bledsoe-octopants/,88,117,http://he3.magnatune.com/all/03-P-pop-Glen%20Bledsoe.mp3
6603,14349,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/chris_harvey-the_white_sail-03-paris-117-146.mp3,3,Paris,Chris Harvey,The White Sail,http://www.magnatune.com/artists/albums/harvey-wsail/,117,146,http://he3.magnatune.com/all/03-Paris-Chris%20Harvey.mp3
6606,14354,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/chris_harvey-the_white_sail-03-paris-262-291.mp3,3,Paris,Chris Harvey,The White Sail,http://www.magnatune.com/artists/albums/harvey-wsail/,262,291,http://he3.magnatune.com/all/03-Paris-Chris%20Harvey.mp3
6607,14359,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/four_stones_net-ridin_the_faders-03-part_3-0-29.mp3,3,Part 3,Four Stones.Net,Ridin the Faders,http://www.magnatune.com/artists/albums/fourstones-magnaremix/,0,29,http://he3.magnatune.com/all/03-Part%203-Four%20Stones.Net.mp3
6634,14399,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/plunkett-14_days-03-picture-59-88.mp3,3,Picture,Plunkett,14 Days,http://www.magnatune.com/artists/albums/plunkett-days/,59,88,http://he3.magnatune.com/all/03-Picture-Plunkett.mp3
6645,14426,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/stargarden-the_art_of_analog_diversion-03-pleaides-0-29.mp3,3,Pleaides,Stargarden,The Art of Analog Diversion,http://www.magnatune.com/artists/albums/stargarden-art/,0,29,http://he3.magnatune.com/all/03-Pleaides-Stargarden.mp3
6646,14428,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/stargarden-the_art_of_analog_diversion-03-pleaides-59-88.mp3,3,Pleaides,Stargarden,The Art of Analog Diversion,http://www.magnatune.com/artists/albums/stargarden-art/,59,88,http://he3.magnatune.com/all/03-Pleaides-Stargarden.mp3
6653,14437,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/stargarden-the_art_of_analog_diversion-03-pleaides-320-349.mp3,3,Pleaides,Stargarden,The Art of Analog Diversion,http://www.magnatune.com/artists/albums/stargarden-art/,320,349,http://he3.magnatune.com/all/03-Pleaides-Stargarden.mp3
6697,14562,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/kyiv_chamber_choir-praise_the_lord-03-rachmaninovto_thee_we_sing-30-59.mp3,3,Rachmaninov-To Thee We Sing,Kyiv Chamber Choir,Praise the Lord,http://www.magnatune.com/artists/albums/kyivchamber-praiselord/,30,59,http://he3.magnatune.com/all/03-Rachmaninov-To%20Thee%20We%20Sing-Kyiv%20Chamber%20Choir.mp3
6721,14609,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/williamson-a_few_things_to_hear_before_we_all_blow_up-03-raining_at_the_crescent_house-59-88.mp3,3,raining at the crescent house,Williamson,A few things to hear before we all blow up,http://www.magnatune.com/artists/albums/williamson-afew/,59,88,http://he3.magnatune.com/all/03-raining%20at%20the%20crescent%20house-Williamson.mp3
6729,14620,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/paul_berget-the_siena_manuscript_on_renaissance_lute-03-recercar_3-0-29.mp3,3,Recercar 3,Paul Berget,The Siena Manuscript on renaissance lute,http://www.magnatune.com/artists/albums/berget-sienalute/,0,29,http://he3.magnatune.com/all/03-Recercar%203-Paul%20Berget.mp3
6736,14632,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/dac_crowell-redshifted_harmonies-03-redshifted_harmonies-204-233.mp3,3,Red-shifted Harmonies,DAC Crowell,Red-shifted Harmonies,http://www.magnatune.com/artists/albums/dac-red/,204,233,http://he3.magnatune.com/all/03-Red-shifted%20Harmonies-DAC%20Crowell.mp3
6740,14638,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/dac_crowell-redshifted_harmonies-03-redshifted_harmonies-378-407.mp3,3,Red-shifted Harmonies,DAC Crowell,Red-shifted Harmonies,http://www.magnatune.com/artists/albums/dac-red/,378,407,http://he3.magnatune.com/all/03-Red-shifted%20Harmonies-DAC%20Crowell.mp3
6749,14652,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/satori-journey_to_other_worlds-03-return-30-59.mp3,3,Return,Satori,Journey to Other Worlds,http://www.magnatune.com/artists/albums/satori-journey/,30,59,http://he3.magnatune.com/all/03-Return-Satori.mp3
6750,14653,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/satori-journey_to_other_worlds-03-return-59-88.mp3,3,Return,Satori,Journey to Other Worlds,http://www.magnatune.com/artists/albums/satori-journey/,59,88,http://he3.magnatune.com/all/03-Return-Satori.mp3
6751,14655,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/satori-journey_to_other_worlds-03-return-117-146.mp3,3,Return,Satori,Journey to Other Worlds,http://www.magnatune.com/artists/albums/satori-journey/,117,146,http://he3.magnatune.com/all/03-Return-Satori.mp3
6752,14656,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/satori-journey_to_other_worlds-03-return-146-175.mp3,3,Return,Satori,Journey to Other Worlds,http://www.magnatune.com/artists/albums/satori-journey/,146,175,http://he3.magnatune.com/all/03-Return-Satori.mp3
6770,14689,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/jacob_heringman_and_catherine_king-luis_milan_el_maestro-03-romance_triste_estava_muy_quexosa-204-233.mp3,3,Romance_ triste estava muy quexosa,Jacob Heringman and Catherine King,Luis Milan El Maestro,http://www.magnatune.com/artists/albums/heringman-luismilan/,204,233,http://he3.magnatune.com/all/03-Romance_%20triste%20estava%20muy%20quexosa-Jacob%20Heringman%20and%20Catherine%20King.mp3
6809,14783,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/satori-golden_dreams-03-searching_for_the_rest-59-88.mp3,3,Searching for the rest,Satori,Golden Dreams,http://www.magnatune.com/artists/albums/satori-golden/,59,88,http://he3.magnatune.com/all/03-Searching%20for%20the%20rest-Satori.mp3
6817,14797,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/satori-golden_dreams-03-searching_for_the_rest-465-494.mp3,3,Searching for the rest,Satori,Golden Dreams,http://www.magnatune.com/artists/albums/satori-golden/,465,494,http://he3.magnatune.com/all/03-Searching%20for%20the%20rest-Satori.mp3
6818,14798,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/satori-golden_dreams-03-searching_for_the_rest-494-523.mp3,3,Searching for the rest,Satori,Golden Dreams,http://www.magnatune.com/artists/albums/satori-golden/,494,523,http://he3.magnatune.com/all/03-Searching%20for%20the%20rest-Satori.mp3
6820,14803,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/satori-golden_dreams-03-searching_for_the_rest-639-668.mp3,3,Searching for the rest,Satori,Golden Dreams,http://www.magnatune.com/artists/albums/satori-golden/,639,668,http://he3.magnatune.com/all/03-Searching%20for%20the%20rest-Satori.mp3
6836,14837,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/rob_costlow-woods_of_chaos-03-semester_days-117-146.mp3,3,Semester Days,Rob Costlow,Woods of Chaos,http://www.magnatune.com/artists/albums/costlow-woods/,117,146,http://he3.magnatune.com/all/03-Semester%20Days-Rob%20Costlow.mp3
6844,14863,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-03-set_a_5_in_f_major-349-378.mp3,3,Set a 5 in F Major,Oberlin Consort of Viols,5 and 6 part Fantasies of William Lawes,http://www.magnatune.com/artists/albums/oberlin-lawes/,349,378,http://he3.magnatune.com/all/03-Set%20a%205%20in%20F%20Major-Oberlin%20Consort%20of%20Viols.mp3
