,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
1983,4275,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/elizabeth_wolff-moments_musicaux-01-sergei_rachmaninoff__6_moments_musicaux_op__16__andantino-320-349.mp3,1,Sergei Rachmaninoff - 6 Moments Musicaux Op. 16 - Andantino,Elizabeth Wolff,Moments Musicaux,http://www.magnatune.com/artists/albums/wolff-moments/,320,349,http://he3.magnatune.com/all/01-Sergei%20Rachmaninoff%20-%206%20Moments%20Musicaux%20Op.%2016%20-%20Andantino-Elizabeth%20Wolff.mp3
8955,19567,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/tim_rayborn-chordae-04-sempr_alegria-175-204.mp3,4,Sempr' alegria,Tim Rayborn,Chordae,http://www.magnatune.com/artists/albums/rayborn-chordae/,175,204,http://he3.magnatune.com/all/04-Sempr'%20alegria-Tim%20Rayborn.mp3
15232,33247,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/ensemble_mirable-triemer_six_cello_sonatas-07-sonata_2_allegroadagio-30-59.mp3,7,Sonata 2 (Allegro-Adagio),Ensemble Mirable,Triemer Six Cello Sonatas,http://www.magnatune.com/artists/albums/mirable-triemer/,30,59,http://he3.magnatune.com/all/07-Sonata%202%20(Allegro-Adagio)-Ensemble%20Mirable.mp3
9119,19954,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-04-sonata_in_c_major_grand_duo__allegro_vivace-204-233.mp3,4,Sonata in C major _Grand Duo_ - allegro vivace,Seth and Maryse Carlin,Schubert - Music for fortepiano four hands,http://www.magnatune.com/artists/albums/carlin-schubertfour/,204,233,http://he3.magnatune.com/all/04-Sonata%20in%20C%20major%20_Grand%20Duo_%20-%20allegro%20vivace-Seth%20and%20Maryse%20Carlin.mp3
24670,55186,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-18-fifth_suite__la_sylva_forqueray-175-204.mp3,18,Fifth Suite - La Sylva (Forqueray),Maryse Carlin,Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5,http://www.magnatune.com/artists/albums/mcarlin-rameau/,175,204,http://he3.magnatune.com/all/18-Fifth%20Suite%20-%20La%20Sylva%20(Forqueray)-Maryse%20Carlin.mp3
1285,2770,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/suzanne_teng-miles_beyond-01-medicine_wheel-291-320.mp3,1,Medicine Wheel,Suzanne Teng,Miles Beyond,http://www.magnatune.com/artists/albums/teng-miles/,291,320,http://he3.magnatune.com/all/01-Medicine%20Wheel-Suzanne%20Teng.mp3
23882,53033,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/jan_hanford-24_preludes_for_solo_piano-15-prelude_no__15_in_a_minor-59-88.mp3,15,Prelude No. 15 in A Minor,Jan Hanford,24 Preludes for Solo Piano,http://www.magnatune.com/artists/albums/hanford-24preludes/,59,88,http://he3.magnatune.com/all/15-Prelude%20No.%2015%20in%20A%20Minor-Jan%20Hanford.mp3
21051,46244,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/kyiv_chamber_choir-masterpieces_of_the_ukrainian_choral_baroque-11-o_lord_thou_are_my_only_hope-88-117.mp3,11,O Lord thou are my only hope,Kyiv Chamber Choir,Masterpieces of the Ukrainian Choral Baroque,http://www.magnatune.com/artists/albums/kyivchamber-masterpieces/,88,117,http://he3.magnatune.com/all/11-O%20Lord%20thou%20are%20my%20only%20hope-Kyiv%20Chamber%20Choir.mp3
15683,34361,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/ralph_meulenbroeks-gambomania-08-cors_de_chasse_in_d_major_louis_de_caix_dhervelois-146-175.mp3,8,-Cors de chasse in D major (Louis de Caix d'Hervelois)-,Ralph Meulenbroeks,Gambomania,http://www.magnatune.com/artists/albums/meulenbroeks-gambomania/,146,175,http://he3.magnatune.com/all/08--Cors%20de%20chasse%20in%20D%20major%20(Louis%20de%20Caix%20d'Hervelois)--Ralph%20Meulenbroeks.mp3
13606,29857,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/music_of_the_spheres-music_of_the_spheres-06-von_biber_passacaglia_for_solo_violins-378-407.mp3,6,von Biber_ Passacaglia for solo violins,Music of the Spheres,Music of the Spheres,http://www.magnatune.com/artists/albums/spheres-spheres/,378,407,http://he3.magnatune.com/all/06-von%20Biber_%20Passacaglia%20for%20solo%20violins-Music%20of%20the%20Spheres.mp3
19414,42699,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/jeni_melia-the_lost_art_of_wooing-10-folle_e_ben_tarquinio_merula-30-59.mp3,10,Folle e ben (Tarquinio Merula),Jeni Melia,The Lost Art of Wooing,http://www.magnatune.com/artists/albums/melia-wooing/,30,59,http://he3.magnatune.com/all/10-Folle%20e%20ben%20(Tarquinio%20Merula)-Jeni%20Melia.mp3
3165,6934,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/shira_kammen-music_of_waters-02-downstream-0-29.mp3,2,Downstream,Shira Kammen,Music of Waters,http://www.magnatune.com/artists/albums/shira-waters/,0,29,http://he3.magnatune.com/all/02-Downstream-Shira%20Kammen.mp3
8050,17717,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/rob_costlow-woods_of_chaos-04-friend-59-88.mp3,4,Friend,Rob Costlow,Woods of Chaos,http://www.magnatune.com/artists/albums/costlow-woods/,59,88,http://he3.magnatune.com/all/04-Friend-Rob%20Costlow.mp3
4588,10036,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/paul_beier-michelagnolo_galilei-02-sonate_in_c_major_toccata_volta_volta-146-175.mp3,2,Sonate in C major_ Toccata Volta Volta,Paul Beier,Michelagnolo Galilei,http://www.magnatune.com/artists/albums/beier-galilei/,146,175,http://he3.magnatune.com/all/02-Sonate%20in%20C%20major_%20Toccata%20Volta%20Volta-Paul%20Beier.mp3
19419,42705,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/jeni_melia-the_lost_art_of_wooing-10-folle_e_ben_tarquinio_merula-204-233.mp3,10,Folle e ben (Tarquinio Merula),Jeni Melia,The Lost Art of Wooing,http://www.magnatune.com/artists/albums/melia-wooing/,204,233,http://he3.magnatune.com/all/10-Folle%20e%20ben%20(Tarquinio%20Merula)-Jeni%20Melia.mp3
23503,52047,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/hanneke_van_proosdij-harpsichord_suites_of_chambonnieres-14-suite_in_g_major__gigue-30-59.mp3,14,Suite in G major - Gigue,Hanneke van Proosdij,Harpsichord suites of Chambonnieres,http://www.magnatune.com/artists/albums/proosdij-chambon/,30,59,http://he3.magnatune.com/all/14-Suite%20in%20G%20major%20-%20Gigue-Hanneke%20van%20Proosdij.mp3
16027,35110,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/music_of_the_spheres-music_of_the_spheres-08-corelli_sonata_xii__la_follia-407-436.mp3,8,Corelli_ Sonata XII _ La Follia_,Music of the Spheres,Music of the Spheres,http://www.magnatune.com/artists/albums/spheres-spheres/,407,436,http://he3.magnatune.com/all/08-Corelli_%20Sonata%20XII%20_%20La%20Follia_-Music%20of%20the%20Spheres.mp3
23615,52342,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/american_bach_soloists-j_s__bach__cantatas_volume_v-15-nun_komm_der_heiden_heiland_bwv_61_iii_aria__komm_jesu_komm_zu_deiner_kirche-88-117.mp3,15,-Nun komm der Heiden Heiland BWV 61_ III Aria - Komm Jesu komm zu deiner Kirche-,American Bach Soloists,J.S. Bach - Cantatas Volume V,http://www.magnatune.com/artists/albums/abs-cantatasfive/,88,117,http://he3.magnatune.com/all/15--Nun%20komm%20der%20Heiden%20Heiland%20BWV%2061_%20III%20Aria%20-%20Komm%20Jesu%20komm%20zu%20deiner%20Kirche--ABS.mp3
15022,32859,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/ralph_rousseau_meulenbroeks-moved_by_marais-07-prelude_suite_in_g_minor_le_troisieme_livre_de_pieces_de_viole_1711-0-29.mp3,7,Prelude_ Suite In G Minor_ Le Troisieme Livre De Pieces De Viole (1711),Ralph Rousseau Meulenbroeks,Moved By Marais,http://www.magnatune.com/artists/albums/meulenbroeks-marais/,0,29,http://he3.magnatune.com/all/07-Prelude_%20Suite%20In%20G%20Minor_%20Le%20Troisieme%20Livre%20De%20Pieces%20De%20Viole%20(1711)-Ralph%20Rousseau%20Meulenbroeks.mp3
12951,28392,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-06-paduana_and_galliard_brade-610-639.mp3,6,Paduana and Galliard (Brade),New York Consort of Viols,Dances and Canzonas of Holborne and Brade,http://www.magnatune.com/artists/albums/nyconsort-holborne/,610,639,http://he3.magnatune.com/all/06-Paduana%20and%20Galliard%20(Brade)-New%20York%20Consort%20of%20Viols.mp3
5423,11818,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/barry_phillips-trad-03-bisonpolska-30-59.mp3,3,Bisonpolska,Barry Phillips,Trad,http://www.magnatune.com/artists/albums/phillips-trad/,30,59,http://he3.magnatune.com/all/03-Bisonpolska-Barry%20Phillips.mp3
13009,28508,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/janine_johnson-chopin_recital-06-prelude_op_28_no_15_in_db_major-117-146.mp3,6,Prelude Op.28 No.15 in Db major,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,117,146,http://he3.magnatune.com/all/06-Prelude%20Op.28%20No.15%20in%20Db%20major-Janine%20Johnson.mp3
7447,16282,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/ralph_meulenbroeks-gambomania-04-sonata_in_d_minor_adagio_karl_friedrich_abel-88-117.mp3,4,-Sonata in d minor_ Adagio (Karl Friedrich Abel)-,Ralph Meulenbroeks,Gambomania,http://www.magnatune.com/artists/albums/meulenbroeks-gambomania/,88,117,http://he3.magnatune.com/all/04--Sonata%20in%20d%20minor_%20Adagio%20(Karl%20Friedrich%20Abel)--Ralph%20Meulenbroeks.mp3
14045,30887,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/philharmonia_baroque-mozart_orchestral_works-07-concerto_for_flute_and_harp_in_c_major_kv299_rondo-117-146.mp3,7,Concerto for Flute and Harp in C major KV299 (Rondo),Philharmonia Baroque,Mozart Orchestral Works,http://www.magnatune.com/artists/albums/pb-mozart/,117,146,http://he3.magnatune.com/all/07-Concerto%20for%20Flute%20and%20Harp%20in%20C%20major%20KV299%20(Rondo)-Philharmonia%20Baroque.mp3
19686,43263,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/jami_sieber-hidden_sky-10-mandlovu_mind-291-320.mp3,10,Mandlovu Mind,Jami Sieber,Hidden Sky,http://www.magnatune.com/artists/albums/sieber-hidden/,291,320,http://he3.magnatune.com/all/10-Mandlovu%20Mind-Jami%20Sieber.mp3
68,139,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-59-88.mp3,1,3 Almaines (Holborne),New York Consort of Viols,Dances and Canzonas of Holborne and Brade,http://www.magnatune.com/artists/albums/nyconsort-holborne/,59,88,http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3
2846,6177,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/zephyrus-angelus-02-ave_maria___virgo_serena_josquin_des_prez-262-291.mp3,2,Ave maria...virgo serena (Josquin des Prez),Zephyrus,Angelus,http://www.magnatune.com/artists/albums/zephyrus-angelus/,262,291,http://he3.magnatune.com/all/02-Ave%20maria...virgo%20serena%20(Josquin%20des%20Prez)-Zephyrus.mp3
16806,36897,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/janine_johnson-chopin_recital-08-polonaise_op_44_in_f_minor-349-378.mp3,8,Polonaise Op.44 in f minor,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,349,378,http://he3.magnatune.com/all/08-Polonaise%20Op.44%20in%20f%20minor-Janine%20Johnson.mp3
23949,53159,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-15-sonata_in_d_major_op__102_no__2_allegro_con_brio-262-291.mp3,15,Sonata in D Major op. 102 no. 2 Allegro con brio,Tanya Tomkins and Eric Zivian,Beethoven Piano and Cello Works,http://www.magnatune.com/artists/albums/tomkins-beethoven/,262,291,http://he3.magnatune.com/all/15-Sonata%20in%20D%20Major%20op.%20102%20no.%202%20Allegro%20con%20brio-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
19987,43909,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/paul_berget-the_siena_manuscript_on_steel_string_guitar-10-recercar_10_steel_string_guitar-30-59.mp3,10,Recercar 10 (steel string guitar),Paul Berget,The Siena Manuscript on steel string guitar,http://www.magnatune.com/artists/albums/berget-sienasteel/,30,59,http://he3.magnatune.com/all/10-Recercar%2010%20(steel%20string%20guitar)-Paul%20Berget.mp3
24226,53958,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/altri_stromenti-uccellini-16-sonada_wroclawski-0-29.mp3,16,Sonada (Wroclawski),Altri Stromenti,Uccellini,http://www.magnatune.com/artists/albums/stromenti-uccellini/,0,29,http://he3.magnatune.com/all/16-Sonada%20(Wroclawski)-Altri%20Stromenti.mp3
9128,19985,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/seth_carlin-schubert__works_for_solo_fortepiano-04-sonata_in_eflat_major_opus_posth__122__allegro_moderato-30-59.mp3,4,Sonata in E-flat major opus posth. 122 - allegro moderato,Seth Carlin,Schubert - Works for Solo Fortepiano,http://www.magnatune.com/artists/albums/carlin-schubertsolo/,30,59,http://he3.magnatune.com/all/04-Sonata%20in%20E-flat%20major%20opus%20posth.%20122%20-%20allegro%20moderato-Seth%20Carlin.mp3
24584,54954,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/janine_johnson-bach_goldberg_variations-17-variatio_16_a_1_clav_ouverture-0-29.mp3,17,Variatio 16 a 1 Clav Ouverture,Janine Johnson,Bach Goldberg Variations,http://www.magnatune.com/artists/albums/jjohnson-goldberg/,0,29,http://he3.magnatune.com/all/17-Variatio%2016%20a%201%20Clav%20Ouverture-Janine%20Johnson.mp3
18659,40937,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/musica_franca-corrette__le_phenix__les_delices_de_la_solitude-09-sonata_ii_in_d_minor__allegro_staccato-88-117.mp3,9,Sonata II in D minor - Allegro staccato,Musica Franca,Corrette - Le Phenix - Les Delices de la Solitude,http://www.magnatune.com/artists/albums/franca-corrette/,88,117,http://he3.magnatune.com/all/09-Sonata%20II%20in%20D%20minor%20-%20Allegro%20staccato-Musica%20Franca.mp3
19726,43360,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/jacob_heringman-jane_pickeringes_lute_book-10-my_lord_willoughbies_welcom_home_by_mr_byrde-117-146.mp3,10,My lord willoughbies welcom home by Mr byrde,Jacob Heringman,Jane Pickeringes Lute Book,http://www.magnatune.com/artists/albums/heringman-pickering/,117,146,http://he3.magnatune.com/all/10-My%20lord%20willoughbies%20welcom%20home%20by%20Mr%20byrde-Jacob%20Heringman.mp3
12886,28271,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/mediva-viva_mediva-06-o_roso_bella_ciconia-465-494.mp3,6,O Roso Bella (Ciconia),Mediva,Viva Mediva,http://www.magnatune.com/artists/albums/mediva-vivamediva/,465,494,http://he3.magnatune.com/all/06-O%20Roso%20Bella%20(Ciconia)-Mediva.mp3
4768,10491,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/cheryl_ann_fulton-the_once_and_future_harp-02-the_poet-175-204.mp3,2,The Poet,Cheryl Ann Fulton,The Once and Future Harp,http://www.magnatune.com/artists/albums/fulton-once/,175,204,http://he3.magnatune.com/all/02-The%20Poet-Cheryl%20Ann%20Fulton.mp3
6619,14376,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-03-pavan_and_galliard_holborne-146-175.mp3,3,Pavan and Galliard (Holborne),New York Consort of Viols,Dances and Canzonas of Holborne and Brade,http://www.magnatune.com/artists/albums/nyconsort-holborne/,146,175,http://he3.magnatune.com/all/03-Pavan%20and%20Galliard%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3
10846,23848,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-05-partin_a_cembalo_solo_rondeau_telemann-0-29.mp3,5,Partin a Cembalo Solo_ Rondeau (Telemann),Janine Johnson,Telemann Harpsichord Solos from Der Getreue Music Meister,http://www.magnatune.com/artists/albums/jjohnson-telemann/,0,29,http://he3.magnatune.com/all/05-Partin%20a%20Cembalo%20Solo_%20Rondeau%20(Telemann)-Janine%20Johnson.mp3
24780,55525,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/janine_johnson-bach_goldberg_variations-18-variatio_17_a_2_clav-30-59.mp3,18,Variatio 17 a 2 Clav,Janine Johnson,Bach Goldberg Variations,http://www.magnatune.com/artists/albums/jjohnson-goldberg/,30,59,http://he3.magnatune.com/all/18-Variatio%2017%20a%202%20Clav-Janine%20Johnson.mp3
8426,18468,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/o_fickle_fortune-a_celebration_of_robert_burns-04-lumps_of_pudding_variations-146-175.mp3,4,Lumps of Pudding Variations,O Fickle Fortune,A Celebration of Robert Burns,http://www.magnatune.com/artists/albums/fickle-waters/,146,175,http://he3.magnatune.com/all/04-Lumps%20of%20Pudding%20Variations-O%20Fickle%20Fortune.mp3
22994,50781,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/vito_paternoster-cd1bach_cello_suites-13-suite_vi_in_re_magiore__prelude-30-59.mp3,13,Suite VI in Re magiore - prelude,Vito Paternoster,CD1-Bach Cello Suites,http://www.magnatune.com/artists/albums/paternoster-cellosuites1/,30,59,http://he3.magnatune.com/all/13-Suite%20VI%20in%20Re%20magiore%20-%20prelude-Vito%20Paternoster.mp3
14308,31406,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-07-et_in_spiritum_sanctum_dominum-0-29.mp3,7,Et in Spiritum sanctum Dominum,American Bach Soloists,J.S. Bach - Mass in B Minor CD2,http://www.magnatune.com/artists/albums/abs-bachmasscd2/,0,29,http://he3.magnatune.com/all/07-Et%20in%20Spiritum%20sanctum%20Dominum-ABS.mp3
562,1380,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/magnatune_compilation-new_age_and_jazz-01-ehren_starks_the_tale_of_room_620-117-146.mp3,1,Ehren Starks_ The Tale of Room 620,Magnatune Compilation,New Age and Jazz,http://www.magnatune.com/artists/albums/magnacomp-newage/,117,146,http://he3.magnatune.com/all/01-Ehren%20Starks_%20The%20Tale%20of%20Room%20620-Magnatune%20Compilation.mp3
6620,14378,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-03-pavan_and_galliard_holborne-204-233.mp3,3,Pavan and Galliard (Holborne),New York Consort of Viols,Dances and Canzonas of Holborne and Brade,http://www.magnatune.com/artists/albums/nyconsort-holborne/,204,233,http://he3.magnatune.com/all/03-Pavan%20and%20Galliard%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3
16005,35069,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_sarasa_ensemble-a_baroque_mosaic-08-concerto_in_c_major__allegro_molto_vivaldi-0-29.mp3,8,Concerto in C Major - Allegro molto (Vivaldi),The Sarasa Ensemble,A Baroque Mosaic,http://www.magnatune.com/artists/albums/sarasa-baroque/,0,29,http://he3.magnatune.com/all/08-Concerto%20in%20C%20Major%20-%20Allegro%20molto%20(Vivaldi)-The%20Sarasa%20Ensemble.mp3
22850,50368,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/james_edwards-le_tresor_dorphee_by_antoine_francisque-13-pavane_a_cordes_avalees-0-29.mp3,13,Pavane a cordes avalees,James Edwards,Le Tresor dOrphee by Antoine Francisque,http://www.magnatune.com/artists/albums/edwards-tresor/,0,29,http://he3.magnatune.com/all/13-Pavane%20a%20cordes%20avalees-James%20Edwards.mp3
17530,38427,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/jacob_heringman-jane_pickeringes_lute_book-09-a_galyerd_by_rossesters-0-29.mp3,9,A galyerd by Rossesters,Jacob Heringman,Jane Pickeringes Lute Book,http://www.magnatune.com/artists/albums/heringman-pickering/,0,29,http://he3.magnatune.com/all/09-A%20galyerd%20by%20Rossesters-Jacob%20Heringman.mp3
12222,26836,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/edward_martin_and_paul_berget-baroque_lute_duets-06-duets_for_2_lutes_in_a_minor_and_f_major_losy__courante-0-29.mp3,6,Duets for 2 Lutes in a minor and F Major (Losy) - Courante,Edward Martin and Paul Berget,Baroque Lute Duets,http://www.magnatune.com/artists/albums/martin-duets/,0,29,http://he3.magnatune.com/all/06-Duets%20For%202%20Lutes%20In%20A%20Minor%20And%20F%20Major%20(Losy)%20-%20Courante-Edward%20Martin%20and%20Paul%20Berget.mp3
16139,35373,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jamie_janover-now_center_of_time-08-etude_in_j_minor-378-407.mp3,8,Etude in J minor,Jamie Janover,Now Center of Time,http://www.magnatune.com/artists/albums/janover-nowcenter/,378,407,http://he3.magnatune.com/all/08-Etude%20in%20J%20minor-Jamie%20Janover.mp3
2074,4550,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/seth_carlin-schubert__works_for_solo_fortepiano-01-sonata_in_eflat_major_opus_posth__122__allegro_moderato-204-233.mp3,1,Sonata in E-flat major opus posth. 122 - allegro moderato,Seth Carlin,Schubert - Works for Solo Fortepiano,http://www.magnatune.com/artists/albums/carlin-schubertsolo/,204,233,http://he3.magnatune.com/all/01-Sonata%20in%20E-flat%20major%20opus%20posth.%20122%20-%20allegro%20moderato-Seth%20Carlin.mp3
10844,23844,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_sarasa_ensemble-a_baroque_mosaic-05-partia_no_5__passacaglia_biber-204-233.mp3,5,Partia No 5 - Passacaglia (Biber),The Sarasa Ensemble,A Baroque Mosaic,http://www.magnatune.com/artists/albums/sarasa-baroque/,204,233,http://he3.magnatune.com/all/05-Partia%20No%205%20-%20Passacaglia%20(Biber)-The%20Sarasa%20Ensemble.mp3
11181,24555,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/phebe_craig_and_katherine_westine-beside_themselves-05-soler_conceierto_ii_in_a_minor_allegro-320-349.mp3,5,Soler_ Conceierto II in a minor (Allegro),Phebe Craig and Katherine Westine,Beside Themselves,http://www.magnatune.com/artists/albums/kat-beside/,320,349,http://he3.magnatune.com/all/05-Soler_%20Conceierto%20II%20in%20a%20minor%20(Allegro)-Phebe%20Craig%20and%20Katherine%20Westine.mp3
3259,7196,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-02-eroica_2nd-0-29.mp3,2,Eroica 2nd,Philharmonia Baroque,Beethoven Symphonies No 3 Eroica and No 8,http://www.magnatune.com/artists/albums/pb-eroica/,0,29,http://he3.magnatune.com/all/02-Eroica%202nd-Philharmonia%20Baroque.mp3
17340,38052,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/telemann_trio_berlin-telemann_trio_berlin-08-triosonate_in_ddur__allegro_un_poco_c_p__bach-30-59.mp3,8,Triosonate in D-Dur - Allegro un poco (C.P. Bach),Telemann Trio Berlin,Telemann Trio Berlin,http://www.magnatune.com/artists/albums/telemann-telemann/,30,59,http://he3.magnatune.com/all/08-Triosonate%20in%20D-Dur%20-%20Allegro%20un%20poco%20(C.P.%20Bach)-Telemann%20Trio%20Berlin.mp3
18386,40303,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/ehren_starks-lines_build_walls-09-one_big_hope-59-88.mp3,9,One Big Hope,Ehren Starks,Lines Build Walls,http://www.magnatune.com/artists/albums/ehren-lines/,59,88,http://he3.magnatune.com/all/09-One%20Big%20Hope-Ehren%20Starks.mp3
15670,34341,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/american_bach_soloists-j_s__bach_solo_cantatas-08-bwv82__v_aria-59-88.mp3,8,-BWV82 - V Aria-,American Bach Soloists,J.S. Bach Solo Cantatas,http://www.magnatune.com/artists/albums/abs-solocantatas/,59,88,http://he3.magnatune.com/all/08--BWV82%20-%20V%20Aria--ABS.mp3
9054,19764,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/paul_avgerinos-muse_of_the_round_sky-04-signs_and_a_vision-175-204.mp3,4,Signs and a Vision,Paul Avgerinos,Muse of the Round Sky,http://www.magnatune.com/artists/albums/avgerinos-muse/,175,204,http://he3.magnatune.com/all/04-Signs%20and%20a%20Vision-Paul%20Avgerinos.mp3
25099,56497,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/jacob_heringman_and_catherine_king-luis_milan_el_maestro-20-villancico_quien_amores_ten-146-175.mp3,20,Villancico_ quien amores ten,Jacob Heringman and Catherine King,Luis Milan El Maestro,http://www.magnatune.com/artists/albums/heringman-luismilan/,146,175,http://he3.magnatune.com/all/20-Villancico_%20quien%20amores%20ten-Jacob%20Heringman%20and%20Catherine%20King.mp3
4076,8888,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/musica_franca-corrette__le_phenix__les_delices_de_la_solitude-02-phenix__adagio-146-175.mp3,2,Phenix - Adagio,Musica Franca,Corrette - Le Phenix - Les Delices de la Solitude,http://www.magnatune.com/artists/albums/franca-corrette/,146,175,http://he3.magnatune.com/all/02-Phenix%20-%20Adagio-Musica%20Franca.mp3
9106,19927,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/seth_carlin-mozart_in_the_age_of_enlightenment-04-sonata_in_a_minor__kv_310__allegro_maestoso_wolfgang_amadeus_mozart-0-29.mp3,4,Sonata in A minor - KV 310 - Allegro maestoso (Wolfgang Amadeus Mozart),Seth Carlin,Mozart in the Age of Enlightenment,http://www.magnatune.com/artists/albums/carlin-enlightenment/,0,29,http://he3.magnatune.com/all/04-Sonata%20in%20A%20minor%20-%20KV%20310%20-%20Allegro%20maestoso%20(Wolfgang%20Amadeus%20Mozart)-Seth%20Carlin.mp3
16365,35895,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-146-175.mp3,8,In Domino confido,Farallon Recorder Quartet,Ludwig Senfl,http://www.magnatune.com/artists/albums/farallon-senfl/,146,175,http://he3.magnatune.com/all/08-In%20Domino%20confido-Farallon%20Recorder%20Quartet.mp3
21142,46416,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/vito_paternoster-cd2bach_sonatas_and_partitas_for_solo_violin-11-partita_terza_in_la_maggiore__loure-59-88.mp3,11,Partita Terza in La maggiore - loure,Vito Paternoster,CD2-Bach Sonatas and Partitas for solo violin,http://www.magnatune.com/artists/albums/paternoster-sonatas2/,59,88,http://he3.magnatune.com/all/11-Partita%20Terza%20in%20La%20maggiore%20-%20loure-Vito%20Paternoster.mp3
