,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
1391,2977,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/paul_avgerinos-balancing_spheres-01-night_illusions__the_longing-871-900.mp3,1,Night Illusions - The Longing,Paul Avgerinos,Balancing Spheres,http://www.magnatune.com/artists/albums/avgerinos-balancing/,871,900,http://he3.magnatune.com/all/01-Night%20Illusions%20-%20The%20Longing-Paul%20Avgerinos.mp3
1392,2978,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/paul_avgerinos-balancing_spheres-01-night_illusions__the_longing-900-929.mp3,1,Night Illusions - The Longing,Paul Avgerinos,Balancing Spheres,http://www.magnatune.com/artists/albums/avgerinos-balancing/,900,929,http://he3.magnatune.com/all/01-Night%20Illusions%20-%20The%20Longing-Paul%20Avgerinos.mp3
1410,3016,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/rapoon-tin_of_drum-01-not_the_time-436-465.mp3,1,Not the time,Rapoon,Tin of Drum,http://www.magnatune.com/artists/albums/rapoon-tindrum/,436,465,http://he3.magnatune.com/all/01-Not%20the%20time-Rapoon.mp3
1411,3017,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/touchinggrace-the_reformation_sessions-01-november_gale-0-29.mp3,1,November Gale,touchingGrace,The Reformation Sessions,http://www.magnatune.com/artists/albums/touchinggrace-reformation/,0,29,http://he3.magnatune.com/all/01-November%20Gale-touchingGrace.mp3
1412,3018,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/touchinggrace-the_reformation_sessions-01-november_gale-30-59.mp3,1,November Gale,touchingGrace,The Reformation Sessions,http://www.magnatune.com/artists/albums/touchinggrace-reformation/,30,59,http://he3.magnatune.com/all/01-November%20Gale-touchingGrace.mp3
1413,3019,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/touchinggrace-the_reformation_sessions-01-november_gale-59-88.mp3,1,November Gale,touchingGrace,The Reformation Sessions,http://www.magnatune.com/artists/albums/touchinggrace-reformation/,59,88,http://he3.magnatune.com/all/01-November%20Gale-touchingGrace.mp3
1414,3023,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/touchinggrace-the_reformation_sessions-01-november_gale-175-204.mp3,1,November Gale,touchingGrace,The Reformation Sessions,http://www.magnatune.com/artists/albums/touchinggrace-reformation/,175,204,http://he3.magnatune.com/all/01-November%20Gale-touchingGrace.mp3
1415,3025,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/touchinggrace-the_reformation_sessions-01-november_gale-233-262.mp3,1,November Gale,touchingGrace,The Reformation Sessions,http://www.magnatune.com/artists/albums/touchinggrace-reformation/,233,262,http://he3.magnatune.com/all/01-November%20Gale-touchingGrace.mp3
1416,3026,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/touchinggrace-the_reformation_sessions-01-november_gale-262-291.mp3,1,November Gale,touchingGrace,The Reformation Sessions,http://www.magnatune.com/artists/albums/touchinggrace-reformation/,262,291,http://he3.magnatune.com/all/01-November%20Gale-touchingGrace.mp3
1432,3062,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/indidginus-as_above_so_below-01-obsidian-59-88.mp3,1,Obsidian,Indidginus,As Above So Below,http://www.magnatune.com/artists/albums/indidginus-above/,59,88,http://he3.magnatune.com/all/01-Obsidian-Indidginus.mp3
1434,3064,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/indidginus-as_above_so_below-01-obsidian-117-146.mp3,1,Obsidian,Indidginus,As Above So Below,http://www.magnatune.com/artists/albums/indidginus-above/,117,146,http://he3.magnatune.com/all/01-Obsidian-Indidginus.mp3
1444,3083,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/arthur_yoria-of_the_lovely-01-of_the_lovely-146-175.mp3,1,Of the Lovely,Arthur Yoria,Of the Lovely,http://www.magnatune.com/artists/albums/yoria-oflovely/,146,175,http://he3.magnatune.com/all/01-Of%20the%20Lovely-Arthur%20Yoria.mp3
1445,3108,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/etherine-24_days-01-opening_yet_closing-30-59.mp3,1,Opening yet closing,Etherine,24 Days,http://www.magnatune.com/artists/albums/etherine-24days/,30,59,http://he3.magnatune.com/all/01-Opening%20yet%20closing-Etherine.mp3
1446,3109,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/etherine-24_days-01-opening_yet_closing-59-88.mp3,1,Opening yet closing,Etherine,24 Days,http://www.magnatune.com/artists/albums/etherine-24days/,59,88,http://he3.magnatune.com/all/01-Opening%20yet%20closing-Etherine.mp3
1451,3117,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/jade_leary-and_come_the_sirens-01-our_silent_ways-30-59.mp3,1,Our Silent Ways,Jade Leary,And Come the Sirens,http://www.magnatune.com/artists/albums/jade-sirens/,30,59,http://he3.magnatune.com/all/01-Our%20Silent%20Ways-Jade%20Leary.mp3
1454,3123,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/jade_leary-and_come_the_sirens-01-our_silent_ways-204-233.mp3,1,Our Silent Ways,Jade Leary,And Come the Sirens,http://www.magnatune.com/artists/albums/jade-sirens/,204,233,http://he3.magnatune.com/all/01-Our%20Silent%20Ways-Jade%20Leary.mp3
1455,3124,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/jamie_janover-evolutions-01-outer_cape-0-29.mp3,1,Outer Cape,Jamie Janover,Evolutions,http://www.magnatune.com/artists/albums/janover-evolutions/,0,29,http://he3.magnatune.com/all/01-Outer%20Cape-Jamie%20Janover.mp3
1465,3142,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/philharmonia_baroque-mozart_orchestral_works-01-overture_to_the_abduction_from_the_seraglio-0-29.mp3,1,Overture to The Abduction from the Seraglio,Philharmonia Baroque,Mozart Orchestral Works,http://www.magnatune.com/artists/albums/pb-mozart/,0,29,http://he3.magnatune.com/all/01-Overture%20to%20The%20Abduction%20from%20the%20Seraglio-Philharmonia%20Baroque.mp3
1468,3147,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/philharmonia_baroque-mozart_orchestral_works-01-overture_to_the_abduction_from_the_seraglio-146-175.mp3,1,Overture to The Abduction from the Seraglio,Philharmonia Baroque,Mozart Orchestral Works,http://www.magnatune.com/artists/albums/pb-mozart/,146,175,http://he3.magnatune.com/all/01-Overture%20to%20The%20Abduction%20from%20the%20Seraglio-Philharmonia%20Baroque.mp3
1485,3171,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/music_of_the_spheres-the_fantastics-01-pandolfi_la_berbabea_op_4_no_1_1660-0-29.mp3,1,Pandolfi La Berbabea Op 4 No.1 (1660),Music of the Spheres,The Fantastics,http://www.magnatune.com/artists/albums/spheres-fantastics/,0,29,http://he3.magnatune.com/all/01-Pandolfi%20La%20Berbabea%20Op%204%20No.1%20(1660)-Music%20of%20the%20Spheres.mp3
1501,3240,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/pizzle-party_patrol-01-party_patrol-59-88.mp3,1,Party Patrol,Pizzle,Party Patrol,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,59,88,http://he3.magnatune.com/all/01-Party%20Patrol-Pizzle.mp3
1502,3241,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/norine_braun-miles_to_go-01-persephone-0-29.mp3,1,Persephone,Norine Braun,Miles to Go,http://www.magnatune.com/artists/albums/braun-miles/,0,29,http://he3.magnatune.com/all/01-Persephone-Norine%20Braun.mp3
1503,3244,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/norine_braun-miles_to_go-01-persephone-88-117.mp3,1,Persephone,Norine Braun,Miles to Go,http://www.magnatune.com/artists/albums/braun-miles/,88,117,http://he3.magnatune.com/all/01-Persephone-Norine%20Braun.mp3
1504,3246,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/norine_braun-miles_to_go-01-persephone-146-175.mp3,1,Persephone,Norine Braun,Miles to Go,http://www.magnatune.com/artists/albums/braun-miles/,146,175,http://he3.magnatune.com/all/01-Persephone-Norine%20Braun.mp3
1513,3263,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/justin_bianco-phoenix-01-phoenix-175-204.mp3,1,Phoenix,Justin Bianco,Phoenix_,http://www.magnatune.com/artists/albums/bianco-phoenix/,175,204,http://he3.magnatune.com/all/01-Phoenix-Justin%20Bianco.mp3
1530,3363,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/solace-balance-01-ping_heng-0-29.mp3,1,Ping Heng,Solace,Balance,http://www.magnatune.com/artists/albums/solace-balance/,0,29,http://he3.magnatune.com/all/01-Ping%20Heng-Solace.mp3
1531,3365,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/solace-balance-01-ping_heng-59-88.mp3,1,Ping Heng,Solace,Balance,http://www.magnatune.com/artists/albums/solace-balance/,59,88,http://he3.magnatune.com/all/01-Ping%20Heng-Solace.mp3
1532,3366,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/solace-balance-01-ping_heng-88-117.mp3,1,Ping Heng,Solace,Balance,http://www.magnatune.com/artists/albums/solace-balance/,88,117,http://he3.magnatune.com/all/01-Ping%20Heng-Solace.mp3
1535,3372,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/mrdc-plethora-01-plethora-117-146.mp3,1,Plethora,MRDC,Plethora,http://www.magnatune.com/artists/albums/mrdc-plethora/,117,146,http://he3.magnatune.com/all/01-Plethora-MRDC.mp3
1536,3373,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/mrdc-plethora-01-plethora-146-175.mp3,1,Plethora,MRDC,Plethora,http://www.magnatune.com/artists/albums/mrdc-plethora/,146,175,http://he3.magnatune.com/all/01-Plethora-MRDC.mp3
1543,3386,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/janine_johnson-german_keyboard_masters-01-praeludium_in_g_buxtehude-59-88.mp3,1,Praeludium in g (Buxtehude),Janine Johnson,German Keyboard Masters,http://www.magnatune.com/artists/albums/jjohnson-german/,59,88,http://he3.magnatune.com/all/01-Praeludium%20in%20g%20(Buxtehude)-Janine%20Johnson.mp3
1562,3426,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/jan_hanford-24_preludes_for_solo_piano-01-prelude_no__1_in_f_minor-30-59.mp3,1,Prelude No. 1 in F Minor,Jan Hanford,24 Preludes for Solo Piano,http://www.magnatune.com/artists/albums/hanford-24preludes/,30,59,http://he3.magnatune.com/all/01-Prelude%20No.%201%20in%20F%20Minor-Jan%20Hanford.mp3
1582,3465,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/wicked_boy-the_treatment-01-pressure-262-291.mp3,1,Pressure,Wicked boy,The Treatment,http://www.magnatune.com/artists/albums/wickedboy-treatment/,262,291,http://he3.magnatune.com/all/01-Pressure-Wicked%20boy.mp3
1585,3469,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/chris_juergensen-prospects-01-prospects-59-88.mp3,1,Prospects,Chris Juergensen,Prospects,http://www.magnatune.com/artists/albums/juergenson-prospects/,59,88,http://he3.magnatune.com/all/01-Prospects-Chris%20Juergensen.mp3
1609,3524,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/kyiv_chamber_choir-praise_the_lord-01-rachmaninovpraise_the_lord_from_the_heavens-0-29.mp3,1,Rachmaninov-Praise the Lord from the Heavens,Kyiv Chamber Choir,Praise the Lord,http://www.magnatune.com/artists/albums/kyivchamber-praiselord/,0,29,http://he3.magnatune.com/all/01-Rachmaninov-Praise%20the%20Lord%20from%20the%20Heavens-Kyiv%20Chamber%20Choir.mp3
1613,3532,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-59-88.mp3,1,Raga Hansa Kalyani,The Rajdhani Quartet,The Gandhi Memorial Concert,http://www.magnatune.com/artists/albums/rajdhani-memorial/,59,88,http://he3.magnatune.com/all/01-Raga%20Hansa%20Kalyani-The%20Rajdhani%20Quartet.mp3
1614,3533,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-88-117.mp3,1,Raga Hansa Kalyani,The Rajdhani Quartet,The Gandhi Memorial Concert,http://www.magnatune.com/artists/albums/rajdhani-memorial/,88,117,http://he3.magnatune.com/all/01-Raga%20Hansa%20Kalyani-The%20Rajdhani%20Quartet.mp3
1617,3538,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-233-262.mp3,1,Raga Hansa Kalyani,The Rajdhani Quartet,The Gandhi Memorial Concert,http://www.magnatune.com/artists/albums/rajdhani-memorial/,233,262,http://he3.magnatune.com/all/01-Raga%20Hansa%20Kalyani-The%20Rajdhani%20Quartet.mp3
1625,3551,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-610-639.mp3,1,Raga Hansa Kalyani,The Rajdhani Quartet,The Gandhi Memorial Concert,http://www.magnatune.com/artists/albums/rajdhani-memorial/,610,639,http://he3.magnatune.com/all/01-Raga%20Hansa%20Kalyani-The%20Rajdhani%20Quartet.mp3
1626,3552,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-639-668.mp3,1,Raga Hansa Kalyani,The Rajdhani Quartet,The Gandhi Memorial Concert,http://www.magnatune.com/artists/albums/rajdhani-memorial/,639,668,http://he3.magnatune.com/all/01-Raga%20Hansa%20Kalyani-The%20Rajdhani%20Quartet.mp3
1628,3555,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-726-755.mp3,1,Raga Hansa Kalyani,The Rajdhani Quartet,The Gandhi Memorial Concert,http://www.magnatune.com/artists/albums/rajdhani-memorial/,726,755,http://he3.magnatune.com/all/01-Raga%20Hansa%20Kalyani-The%20Rajdhani%20Quartet.mp3
1635,3577,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-1364-1393.mp3,1,Raga Hansa Kalyani,The Rajdhani Quartet,The Gandhi Memorial Concert,http://www.magnatune.com/artists/albums/rajdhani-memorial/,1364,1393,http://he3.magnatune.com/all/01-Raga%20Hansa%20Kalyani-The%20Rajdhani%20Quartet.mp3
1639,3581,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-1480-1509.mp3,1,Raga Hansa Kalyani,The Rajdhani Quartet,The Gandhi Memorial Concert,http://www.magnatune.com/artists/albums/rajdhani-memorial/,1480,1509,http://he3.magnatune.com/all/01-Raga%20Hansa%20Kalyani-The%20Rajdhani%20Quartet.mp3
1669,3644,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-0-29.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,0,29,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1670,3645,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-30-59.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,30,59,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1671,3647,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-88-117.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,88,117,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1673,3649,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-146-175.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,146,175,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1676,3660,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-465-494.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,465,494,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1680,3666,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-639-668.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,639,668,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1682,3669,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-726-755.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,726,755,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1683,3670,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-755-784.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,755,784,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1684,3672,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-813-842.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,813,842,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1687,3677,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-958-987.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,958,987,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1692,3683,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-1132-1161.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,1132,1161,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1695,3688,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-1277-1306.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,1277,1306,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1697,3693,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-1422-1451.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,1422,1451,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1698,3694,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-1451-1480.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,1451,1480,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1712,3719,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-2176-2205.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,2176,2205,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1718,3727,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-2408-2437.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,2408,2437,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1728,3756,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-3249-3278.mp3,1,Raga Malkauns,Jay Kishor,CD2 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo2/,3249,3278,http://he3.magnatune.com/all/01-Raga%20Malkauns-Jay%20Kishor.mp3
1740,3786,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/sitar-cd1_the_sowebo_concert-01-raga_maru_bihag_alapjay_kishor-0-29.mp3,1,Raga Maru Bihag Alap-Jay Kishor,Sitar,CD1 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo1/,0,29,http://he3.magnatune.com/all/01-Raga%20Maru%20Bihag%20Alap-Jay%20Kishor%20-%20Sitar.mp3
1741,3790,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/sitar-cd1_the_sowebo_concert-01-raga_maru_bihag_alapjay_kishor-117-146.mp3,1,Raga Maru Bihag Alap-Jay Kishor,Sitar,CD1 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo1/,117,146,http://he3.magnatune.com/all/01-Raga%20Maru%20Bihag%20Alap-Jay%20Kishor%20-%20Sitar.mp3
1745,3800,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/sitar-cd1_the_sowebo_concert-01-raga_maru_bihag_alapjay_kishor-407-436.mp3,1,Raga Maru Bihag Alap-Jay Kishor,Sitar,CD1 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo1/,407,436,http://he3.magnatune.com/all/01-Raga%20Maru%20Bihag%20Alap-Jay%20Kishor%20-%20Sitar.mp3
1761,3832,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/sitar-cd1_the_sowebo_concert-01-raga_maru_bihag_alapjay_kishor-1335-1364.mp3,1,Raga Maru Bihag Alap-Jay Kishor,Sitar,CD1 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo1/,1335,1364,http://he3.magnatune.com/all/01-Raga%20Maru%20Bihag%20Alap-Jay%20Kishor%20-%20Sitar.mp3
1774,3857,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/sitar-cd1_the_sowebo_concert-01-raga_maru_bihag_alapjay_kishor-2060-2089.mp3,1,Raga Maru Bihag Alap-Jay Kishor,Sitar,CD1 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo1/,2060,2089,http://he3.magnatune.com/all/01-Raga%20Maru%20Bihag%20Alap-Jay%20Kishor%20-%20Sitar.mp3
1775,3858,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/sitar-cd1_the_sowebo_concert-01-raga_maru_bihag_alapjay_kishor-2089-2118.mp3,1,Raga Maru Bihag Alap-Jay Kishor,Sitar,CD1 The Sowebo Concert,http://www.magnatune.com/artists/albums/kishor-sowebo1/,2089,2118,http://he3.magnatune.com/all/01-Raga%20Maru%20Bihag%20Alap-Jay%20Kishor%20-%20Sitar.mp3
1806,3914,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/sitar-first_congregational_church_concert-01-raga_patdeep__alap__jay_kishor-1509-1538.mp3,1,Raga Patdeep - Alap - Jay Kishor,Sitar,First Congregational Church Concert,http://www.magnatune.com/artists/albums/kishor-church/,1509,1538,http://he3.magnatune.com/all/01-Raga%20Patdeep%20-%20Alap%20-%20Jay%20Kishor%20-%20Sitar.mp3
1824,3949,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/jamie_janover_and_michael_masley-all_strings_considered-01-ragasutra-233-262.mp3,1,Ragasutra,Jamie Janover and Michael Masley,All Strings Considered,http://www.magnatune.com/artists/albums/masley-allstrings/,233,262,http://he3.magnatune.com/all/01-Ragasutra-Jamie%20Janover%20and%20Michael%20Masley.mp3
1836,3971,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/satori-for_relaxation-01-rain_surround-378-407.mp3,1,Rain Surround,Satori,For Relaxation,http://www.magnatune.com/artists/albums/satori-relaxation/,378,407,http://he3.magnatune.com/all/01-Rain%20Surround-Satori.mp3
1841,3979,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/solace-shawaza-01-rebirth-0-29.mp3,1,Rebirth,Solace,ShaWaza,http://www.magnatune.com/artists/albums/solace-shawaza/,0,29,http://he3.magnatune.com/all/01-Rebirth-Solace.mp3
1852,3994,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/solace-shawaza-01-rebirth-436-465.mp3,1,Rebirth,Solace,ShaWaza,http://www.magnatune.com/artists/albums/solace-shawaza/,436,465,http://he3.magnatune.com/all/01-Rebirth-Solace.mp3
1864,4021,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/rapoon-cidar-01-refraction-436-465.mp3,1,Refraction,Rapoon,Cidar,http://www.magnatune.com/artists/albums/rapoon-cidar/,436,465,http://he3.magnatune.com/all/01-Refraction-Rapoon.mp3
1869,4028,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/liquid_zen-elements_at_loop_10-01-ribbons-117-146.mp3,1,Ribbons,Liquid Zen,Elements At Loop 10,http://www.magnatune.com/artists/albums/liquid-elements/,117,146,http://he3.magnatune.com/all/01-Ribbons%20-%20Liquid%20Zen.mp3
1874,4039,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/yongen-yello_haus-01-rise-88-117.mp3,1,Rise,Yongen,Yello Haus,http://www.magnatune.com/artists/albums/yongen-yello/,88,117,http://he3.magnatune.com/all/01-Rise-Yongen.mp3
1875,4040,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/yongen-yello_haus-01-rise-117-146.mp3,1,Rise,Yongen,Yello Haus,http://www.magnatune.com/artists/albums/yongen-yello/,117,146,http://he3.magnatune.com/all/01-Rise-Yongen.mp3
1877,4045,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/yongen-yello_haus-01-rise-262-291.mp3,1,Rise,Yongen,Yello Haus,http://www.magnatune.com/artists/albums/yongen-yello/,262,291,http://he3.magnatune.com/all/01-Rise-Yongen.mp3
1892,4078,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/dac_crowell-within_this_space-01-running_depth-88-117.mp3,1,Running Depth,DAC Crowell,Within This Space,http://www.magnatune.com/artists/albums/dac-within/,88,117,http://he3.magnatune.com/all/01-Running%20Depth-DAC%20Crowell.mp3
1893,4079,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/dac_crowell-within_this_space-01-running_depth-117-146.mp3,1,Running Depth,DAC Crowell,Within This Space,http://www.magnatune.com/artists/albums/dac-within/,117,146,http://he3.magnatune.com/all/01-Running%20Depth-DAC%20Crowell.mp3
1894,4080,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/dac_crowell-within_this_space-01-running_depth-146-175.mp3,1,Running Depth,DAC Crowell,Within This Space,http://www.magnatune.com/artists/albums/dac-within/,146,175,http://he3.magnatune.com/all/01-Running%20Depth-DAC%20Crowell.mp3
